date,type,title,sponsor,committees,latest_action,tracker,url
10/27/2021,BILL,Native American Child Protection Act,"Rep. Gallego, Ruben [D-AZ-7]", House - Natural Resources | Senate - Indian Affairs        ,Senate - 10/27/2021 Committee on Indian Affairs. Ordered to be reported without amendment favorably. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1688?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=1
10/25/2021,BILL,Financial Exploitation Prevention Act of 2021,"Rep. Wagner, Ann [R-MO-2]"," House - Financial Services | Senate - Banking, Housing, and Urban Affairs        ","Senate - 10/26/2021 Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2265?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-25%5C%22%22%5D%7D&s=1&r=1
10/28/2021,BILL,YALI Act of 2021,"Rep. Bass, Karen [D-CA-37]", House - Foreign Affairs | Senate - Foreign Relations        ,Senate - 10/28/2021 Placed on Senate Legislative Calendar under General Orders. Calendar No. 161. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/965?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-28%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-28%5C%22%22%5D%7D&s=1&r=1
10/27/2021,BILL,Ensuring Compliance Against Drug Diversion Act of 2021,"Rep. Griffith, H. Morgan [R-VA-9]", House - Energy and Commerce; Judiciary; Budget | Senate - Judiciary        ,Senate - 10/27/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/1899?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=2
10/27/2021,BILL,Family Violence Prevention and Services Improvement Act of 2021,"Rep. McBath, Lucy [D-GA-6]", House - Education and Labor        ,Senate - 10/27/2021 Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 156. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2119?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=3
10/27/2021,BILL,Real Justice for Our Veterans Act of 2021,"Rep. Jackson Lee, Sheila [D-TX-18]", House - Judiciary | Senate - Judiciary        ,Senate - 10/28/2021 Received in the Senate and Read twice and referred to the Committee on the Judiciary. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4035?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=4
10/27/2021,BILL,Continued State Flexibility To Assist Older Foster Youth Act,"Rep. Davis, Danny K. [D-IL-7]", House - Ways and Means        ,Senate - 10/28/2021 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/5661?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=5
10/27/2021,BILL,"To clarify Medicare coverage for COVID-19 testing and to provide support for cellular immune response research for COVID-19, and for other purposes.","Rep. Dunn, Neal P. [R-FL-2]", House - Energy and Commerce; Ways and Means        ,"House - 10/27/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5745?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=6
10/27/2021,BILL,"To amend title 51, United States Code, to extend the authority of the National Aeronautics and Space Administration to enter into leases of non-excess property of the Administration.","Rep. Beyer, Donald S., Jr. [D-VA-8]"," House - Science, Space, and Technology        ","House - 10/27/2021 Referred to the House Committee on Science, Space, and Technology. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5746?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=7
10/27/2021,BILL,To amend the Internal Revenue Code of 1986 to include certain over-the-counter dietary supplement products as qualified medical expenses.,"Rep. Boyle, Brendan F. [D-PA-2]", House - Ways and Means        ,House - 10/27/2021 Referred to the House Committee on Ways and Means. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5747?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-10-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2021-10-27%5C%22%22%5D%7D&s=1&r=8
