date,url
03/28/2022,https://www.congress.gov/congressional-record/2022/3/28/daily-digest
03/29/2022,https://www.congress.gov/congressional-record/2022/3/29/daily-digest
03/31/2022,https://www.congress.gov/congressional-record/2022/3/31/daily-digest
03/30/2022,https://www.congress.gov/congressional-record/2022/3/30/daily-digest
