date,type,title,sponsor,committees,latest_action,tracker,url
05/11/2022,BILL,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guillén Post Office Building.","Rep. Garcia, Sylvia R. [D-TX-29]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/224?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=1
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 810 South Pendleton Street in Easley, South Carolina, as the Private First Class Barrett Lyle Austin Post Office Building.","Rep. Duncan, Jeff [R-SC-3]", House - Oversight and Reform        ,House - 05/12/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/91?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=1
05/16/2022,BILL,Safe Sleep for Babies Act of 2021,"Rep. Cárdenas, Tony [D-CA-29]"," House - Energy and Commerce | Senate - Commerce, Science, and Transportation        ",,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3182?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-16%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-16%5C%22%22%5D%7D&s=1&r=1
05/11/2022,BILL,"To designate the facility of the United States Postal Service located at 2141 Ferry Street in Anderson, California, as the ""Norma Comnick Post Office Building"".","Rep. LaMalfa, Doug [R-CA-1]", House - Oversight and Reform        ,House - 05/11/2022 Ordered to be Reported by Unanimous Consent. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/228?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=2
05/11/2022,BILL,"To provide for the boundary of the Palo Alto Battlefield National Historic Park to be adjusted, to authorize the donation of land to the United States for addition to that historic park, and for other purposes.","Rep. Vela, Filemon [D-TX-34]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 05/11/2022 Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/268?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=3
05/11/2022,BILL,Roadless Area Conservation Act of 2021,"Rep. Gallego, Ruben [D-AZ-7]", House - Agriculture; Natural Resources        ,House - 05/11/2022 Subcommittee Hearings Held. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/279?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=4
05/11/2022,BILL,Ukraine Religious Freedom Support Act,"Rep. Wilson, Joe [R-SC-2]", House - Foreign Affairs; Judiciary; Budget | Senate - Foreign Relations        ,Senate - 05/11/2022 Star Print ordered on the bill. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/496?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=5
05/11/2022,BILL,First Responder Fair RETIRE Act,"Rep. Connolly, Gerald E. [D-VA-11]", House - Oversight and Reform; Intelligence (Permanent Select); Foreign Affairs        ,House - 05/11/2022 Ordered to be Reported (Amended) by Voice Vote. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=6
05/11/2022,BILL,Gabriella Miller Kids First Research Act 2.0,"Rep. Wexton, Jennifer [D-VA-10]", House - Energy and Commerce; Financial Services        ,House - 05/11/2022 Forwarded by Subcommittee to Full Committee (Amended) by Voice Vote . (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/623?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=7
05/11/2022,BILL,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the Lawrence M. Larry Walsh Sr. Post Office.","Rep. Foster, Bill [D-IL-11]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/700?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=8
05/11/2022,BILL,Promoting Digital Privacy Technologies Act,"Rep. Stevens, Haley M. [D-MI-11]"," House - Science, Space, and Technology | Senate - Commerce, Science, and Transportation        ","Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation. (",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/847?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=9
05/11/2022,BILL,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021","Rep. Huizenga, Bill [R-MI-2]"," House - Financial Services | Senate - Banking, Housing, and Urban Affairs        ","Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/935?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=10
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 110 Johnson Street in Pickens, South Carolina, as the Specialist Four Charles Johnson Post Office.","Rep. Duncan, Jeff [R-SC-3]", House - Oversight and Reform        ,House - 05/12/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/92?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=2
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 215 1st Avenue in Amory, Mississippi, as the Command Sergeant Major Lawrence E. Rabbit Kennedy Post Office Building.","Rep. Kelly, Trent [R-MS-1]", House - Oversight and Reform        ,House - 05/12/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/207?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=3
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 305 Highway 15 North in Pontotoc, Mississippi, as the Lance Corporal Marc Lucas Tucker Post Office Building.","Rep. Kelly, Trent [R-MS-1]", House - Oversight and Reform        ,House - 05/12/2022 Motion to reconsider laid on the table Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/209?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=4
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 5302 Galveston Road in Houston, Texas, as the Vanessa Guillén Post Office Building.","Rep. Garcia, Sylvia R. [D-TX-29]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/224?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=5
05/12/2022,BILL,"To designate the facility of the United States Postal Service located at 303 East Mississippi Avenue in Elwood, Illinois, as the Lawrence M. Larry Walsh Sr. Post Office.","Rep. Foster, Bill [D-IL-11]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/700?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=6
05/12/2022,BILL,Promoting Digital Privacy Technologies Act,"Rep. Stevens, Haley M. [D-MI-11]"," House - Science, Space, and Technology | Senate - Commerce, Science, and Transportation        ","Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Commerce, Science, and Transportation. (",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/847?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=7
05/12/2022,BILL,Rights for the Transportation Security Administration Workforce Act of 2021,"Rep. Thompson, Bennie G. [D-MS-2]", House - Homeland Security; Oversight and Reform        ,House - 05/12/2022 The title of the measure was amended. Agreed to without objection. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/903?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=8
05/12/2022,BILL,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2021","Rep. Huizenga, Bill [R-MI-2]"," House - Financial Services | Senate - Banking, Housing, and Urban Affairs        ","Senate - 05/12/2022 Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs. (",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/935?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=9
05/12/2022,BILL,PRECIP Act,"Rep. Sherrill, Mikie [D-NJ-11]"," House - Science, Space, and Technology        ",Senate - 05/12/2022 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1437?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-12%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-12%5C%22%22%5D%7D&s=1&r=10
05/16/2022,BILL,Multinational Species Conservation Funds Semipostal Stamp Reauthorization Act of 2021,"Rep. Costa, Jim [D-CA-16]", House - Oversight and Reform; Natural Resources; Budget        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/6023?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-16%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-16%5C%22%22%5D%7D&s=1&r=2
05/11/2022,BILL,PRECIP Act,"Rep. Sherrill, Mikie [D-NJ-11]"," House - Science, Space, and Technology        ",Senate - 05/12/2022 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1437?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=11
05/11/2022,BILL,Japanese American Confinement Education Act,"Rep. Matsui, Doris O. [D-CA-6]", House - Natural Resources | Senate - Energy and Natural Resources        ,Senate - 05/11/2022 Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/1931?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-05-11%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-05-11%5C%22%22%5D%7D&s=1&r=12
