date,type,title,sponsor,committees,latest_action,tracker,url
07/23/2021,BILL,"To clarify that individuals engaged in aircraft flight instruction or testing, including phased testing of experimental aircraft, are not operating an aircraft carrying persons or property for compensation or hire.","Rep. Graves, Sam [R-MO-6]", House - Transportation and Infrastructure        ,House - 07/23/2021 Referred to the Subcommittee on Aviation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4645?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
07/23/2021,BILL,"To require the Secretary of Commerce, acting through the Assistant Secretary for Economic Development, to establish a RECOMPETE grant program to provide flexible, 10-year block grants for purposes of creating quality jobs, providing resources to help local residents access opportunities and attain and retain employment, increasing local per capita income and employment rates, and supporting long-term, sustained economic growth and opportunity in persistently distressed areas, and for other purposes.","Rep. Kilmer, Derek [D-WA-6]", House - Transportation and Infrastructure; Financial Services        ,House - 07/23/2021 Referred to the Subcommittee on Highways and Transit. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4651?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
07/23/2021,BILL,"To designate the Federal Building and United States Courthouse located at 1125 Chapline Street in Wheeling, West Virginia, as the ""Frederick P. Stamp, Jr. Federal Building and United States Courthouse"".","Rep. McKinley, David B. [R-WV-1]", House - Transportation and Infrastructure        ,"House - 07/23/2021 Referred to the Subcommittee on Economic Development, Public Buildings, and Emergency Management. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4660?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-23%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
07/22/2021,LAW,VOCA Fix to Sustain the Crime Victims Fund Act of 2021,"Rep. Nadler, Jerrold [D-NY-10]", House - Judiciary        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1652?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
07/22/2021,BILL,"To authorize the Secretary of the Interior to designate the September 11th National Memorial Trail, and for other purposes.","Rep. Connolly, Gerald E. [D-VA-11]", House - Natural Resources        ,"House - 07/22/2021 Placed on the Union Calendar, Calendar No. 74. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2278?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
07/22/2021,BILL,PFAS Action Act of 2021,"Rep. Dingell, Debbie [D-MI-12]", House - Energy and Commerce; Transportation and Infrastructure | Senate - Environment and Public Works        ,Senate - 07/22/2021 Received in the Senate and Read twice and referred to the Committee on Environment and Public Works. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/2467?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
07/22/2021,BILL,Amache National Historic Site Act,"Rep. Neguse, Joe [D-CO-2]", House - Natural Resources        ,"House - 07/22/2021 Placed on the Union Calendar, Calendar No. 73. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/2497?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
07/22/2021,BILL,PUMP for Nursing Mothers Act,"Rep. Maloney, Carolyn B. [D-NY-12]", House - Education and Labor        ,"House - 07/22/2021 Placed on the Union Calendar, Calendar No. 75. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3110?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
07/22/2021,BILL,Universal School Meals Program Act of 2021,"Rep. Omar, Ilhan [D-MN-5]"," House - Education and Labor; Science, Space, and Technology; Agriculture        ","House - 07/22/2021 Referred to the Subcommittee on Nutrition, Oversight, and Department Operations. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/3115?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
07/22/2021,BILL,Averting Loss of Life and Injury by Expediting SIVs Act of 2021,"Rep. Crow, Jason [D-CO-6]", House - Judiciary        ,Senate - 07/22/2021 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3985?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
07/22/2021,BILL,Rural Energy for America Program (REAP) Improvement Act of 2021,"Rep. Spanberger, Abigail Davis [D-VA-7]", House - Agriculture        ,"House - 07/22/2021 Referred to the Subcommittee on Commodity Exchanges, Energy, and Credit. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4162?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
07/22/2021,BILL,Keeping Pets and Families Together Act,"Rep. Lieu, Ted [D-CA-33]", House - Agriculture        ,House - 07/22/2021 Referred to the Subcommittee on Livestock and Foreign Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4180?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
07/22/2021,BILL,"To facilitate the development of affordable housing, and for other purposes.","Rep. Waters, Maxine [D-CA-43]", House - Financial Services; Transportation and Infrastructure; Education and Labor; Energy and Commerce; Judiciary; Budget        ,,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4497?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
07/22/2021,BILL,"To amend the Federal Water Pollution Control Act to make certain projects and activities eligible for financial assistance under a State water pollution control revolving fund, and for other purposes.","Rep. Garamendi, John [D-CA-3]", House - Transportation and Infrastructure        ,House - 07/22/2021 Referred to the Subcommittee on Water Resources and Environment. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4597?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
07/22/2021,BILL,"To amend title 49, United States Code, to require all-cargo aircraft to be equipped with cockpit doors that meet certain safety requirements, and for other purposes.","Rep. Garcia, Jesus G. ""Chuy"" [D-IL-4]", House - Transportation and Infrastructure        ,House - 07/22/2021 Referred to the Subcommittee on Aviation. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4598?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
07/22/2021,BILL,"To expedite under the National Environmental Policy Act of 1969 and improve forest management activities on National Forest System lands, on public lands under the jurisdiction of the Bureau of Land Management, and on Tribal lands to return resilience to overgrown, fire-prone forested lands, and for other purposes.","Rep. Westerman, Bruce [R-AR-4]", House - Agriculture; Natural Resources        ,"House - 07/22/2021 Referred to the Committee on Agriculture, and in addition to the Committee on Natural Resources, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4614?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=13
07/22/2021,BILL,"To require the Secretary of State to establish an expedited procedure to renew or extend the period of validity of certain passports, and for other purposes.","Rep. Smith, Christopher H. [R-NJ-4]", House - Foreign Affairs        ,House - 07/22/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4615?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=14
07/22/2021,BILL,"To deem certain references to LIBOR as referring to a replacement benchmark rate upon the occurrence of certain events affecting LIBOR, and for other purposes.","Rep. Sherman, Brad [D-CA-30]", House - Financial Services; Ways and Means; Education and Labor        ,"House - 07/22/2021 Referred to the Committee on Financial Services, and in addition to the Committees on Ways and Means, and Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4616?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-07-22%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=15
