name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Res.827 [117th], - Recognizing the contributions made by the 305-meter radio telescope at the Arecibo Observatory.,Introduced in House (12/01/2021):,https://www.congress.gov/117/bills/hres827/BILLS-117hres827ih.pdf
H.Res.824 [117th]," - Recognizing the 75th anniversary of United Spinal Association, a leading national advocacy organization that is dedicated to promoting the independence and enhancing the quality of life of all people living with spinal cord injuries and neurological disorders, including",Introduced in House (11/30/2021):,https://www.congress.gov/117/bills/hres824/BILLS-117hres824ih.pdf
H.Res.823 [117th], - Providing for the consideration of the bill (H.R. 3460) to amend title 28 of the United States Code to prevent the transfer of actions arising under the antitrust laws in which a State is a complainant.,Introduced in House (11/30/2021):,https://www.congress.gov/117/bills/hres823/BILLS-117hres823ih.pdf
H.R.6014 [117th], - Afghanistan War Commission Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6014/BILLS-117hr6014ih.pdf
H.R.6015 [117th], - Benjamin Berell Ferencz Congressional Gold Medal Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6015/BILLS-117hr6015ih.pdf
H.R.6000 [117th], - Cures 2.0 Act,Introduced in House (11/17/2021):,https://www.congress.gov/117/bills/hr6000/BILLS-117hr6000ih.pdf
H.R.5993 [117th], - MEDS in America Act,Introduced in House (11/17/2021):,https://www.congress.gov/117/bills/hr5993/BILLS-117hr5993ih.pdf
H.R.5948 [117th], - Antarctic Science and Conservation Modernization Act,Introduced in House (11/12/2021):,https://www.congress.gov/117/bills/hr5948/BILLS-117hr5948ih.pdf
H.R.5961 [117th]," - To make revisions in title 5, United States Code, as necessary to keep the title current, and to make technical amendments to improve the United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr5961/BILLS-117hr5961rh.pdf
H.R.5705 [117th]," - To make technical amendments to update statutory references to provisions reclassified to title 34, United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr5705/BILLS-117hr5705rh.pdf
H.R.5720 [117th], - Courthouse Ethics and Transparency Act,Introduced in House (10/25/2021):,https://www.congress.gov/117/bills/hr5720/BILLS-117hr5720ih.pdf
H.R.5679 [117th]," - To make technical amendments to update statutory references to certain provisions classified to title 7, title 20, and title 43, United States Code.",Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr5679/BILLS-117hr5679rh.pdf
H.R.4706 [117th], - Blackwell School National Historic Site Act,Reported in House (12/01/2021):,https://www.congress.gov/117/bills/hr4706/BILLS-117hr4706rh.pdf
H.R.4026 [117th], - Social Determinants of Health Data Analysis Act of 2021,Engrossed in House (11/30/2021):,https://www.congress.gov/117/bills/hr4026/BILLS-117hr4026eh.pdf
H.R.4045 [117th], - FUTURE Networks Act,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr4045/BILLS-117hr4045rh.pdf
H.R.3894 [117th], - CARING for Social Determinants Act of 2021,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr3894/BILLS-117hr3894rh.pdf
H.R.3743 [117th], - Supporting the Foundation for the National Institutes of Health and the Reagan-Udall Foundation for the Food and Drug Administration Act,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr3743/BILLS-117hr3743rh.pdf
H.R.3531 [117th], - Women Who Worked on the Home Front World War II Memorial Act,Introduced in House (05/25/2021):,https://www.congress.gov/117/bills/hr3531/BILLS-117hr3531ih.pdf
H.R.2930 [117th], - Safeguard Tribal Objects of Patrimony Act of 2021,Reported in House (12/01/2021):,https://www.congress.gov/117/bills/hr2930/BILLS-117hr2930rh.pdf
H.R.2685 [117th], - Understanding Cybersecurity of Mobile Networks Act,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr2685/BILLS-117hr2685rh.pdf
H.R.2355 [117th], - Opioid Prescription Verification Act of 2021,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr2355/BILLS-117hr2355rh.pdf
H.R.2364 [117th], - Synthetic Opioid Danger Awareness Act,Reported in House (11/30/2021):,https://www.congress.gov/117/bills/hr2364/BILLS-117hr2364rh.pdf
H.R.2074 [117th], - Indian Buffalo Management Act,Reported in House (12/01/2021):,https://www.congress.gov/117/bills/hr2074/BILLS-117hr2074rh.pdf
H.R.1550 [117th], - PREVENT HPV Cancers Act of 2021,Engrossed in House (11/30/2021):,https://www.congress.gov/117/bills/hr1550/BILLS-117hr1550eh.pdf
H.R.951 [117th], - Maternal Vaccination Act,Engrossed in House (11/30/2021):,https://www.congress.gov/117/bills/hr951/BILLS-117hr951eh.pdf
H.R.897 [117th], - Agua Caliente Land Exchange Fee to Trust Confirmation Act,Reported in House (12/01/2021):,https://www.congress.gov/117/bills/hr897/BILLS-117hr897rh.pdf
H.R.550 [117th], - Immunization Infrastructure Modernization Act of 2021,Engrossed in House (11/30/2021):,https://www.congress.gov/117/bills/hr550/BILLS-117hr550eh.pdf
