name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.Con.Res.76 [117th], - Expressing the sense of Congress that the International Criminal Court should immediately proceed with prosecuting Russian President Vladimir Putin with war crimes should any harm befall Ukrainian President Volodymyr Zelenskyy as a result of actions taken or directed by,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hconres76/BILLS-117hconres76ih.pdf
H.R.6909 [117th], - For the relief of Tetyana Zvarychuk.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hr6909/BILLS-117hr6909ih.pdf
H.R.6910 [117th], - For the relief of Igor Klyuchenko.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hr6910/BILLS-117hr6910ih.pdf
H.Res.959 [117th], - Expressing the sense of the House of Representatives that Congress does not recognize the Russian Federation as the inheritor of the Union of Soviet Socialist Republics seat as a permanent member of the United Nations Security Council.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hres959/BILLS-117hres959ih.pdf
H.Res.960 [117th], - Of inquiry directing the Secretary of Homeland Security to provide certain information relating to enforcement and removal operations.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hres960/BILLS-117hres960ih.pdf
H.R.6908 [117th], - For the relief of Mykhaylo Gnatyuk and Melnik Gnatyuk.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hr6908/BILLS-117hr6908ih.pdf
H.Res.961 [117th], - Expressing the sense of the House of Representatives that the House wing of the United States Capitol and House Office Buildings be open and accessible to the public.,Introduced in House (03/02/2022):,https://www.congress.gov/117/bills/hres961/BILLS-117hres961ih.pdf
H.R.6835 [117th]," - To withdraw normal trade relations treatment from, and apply certain provisions of title IV of the Trade Act of 1974 to, products of the Russian Federation.",Introduced in House (02/25/2022):,https://www.congress.gov/117/bills/hr6835/BILLS-117hr6835ih.pdf
H.R.6836 [117th], - Robert Parris Moses Congressional Gold Medal Act,Introduced in House (02/25/2022):,https://www.congress.gov/117/bills/hr6836/BILLS-117hr6836ih.pdf
H.R.6833 [117th], - Affordable Insulin Now Act,Introduced in House (02/25/2022):,https://www.congress.gov/117/bills/hr6833/BILLS-117hr6833ih.pdf
H.R.6832 [117th]," - To amend the Federal Food, Drug, and Cosmetic Act and the Defense Production Act of 1950 to prohibit the Federal Government from limiting State access to key therapies, such as monoclonal antibodies, and from prioritizing Federal contracts over State contracts relating ",Introduced in House (02/25/2022):,https://www.congress.gov/117/bills/hr6832/BILLS-117hr6832ih.pdf
H.R.6823 [117th], - Elizabeth Dole Home and Community Based Services for Veterans and Caregivers Act of 2022,Introduced in House (02/25/2022):,https://www.congress.gov/117/bills/hr6823/BILLS-117hr6823ih.pdf
