date,url
05/04/2022,https://www.congress.gov/congressional-record/2022/5/4/daily-digest
05/06/2022,https://www.congress.gov/congressional-record/2022/5/6/daily-digest
05/09/2022,https://www.congress.gov/congressional-record/2022/5/9/daily-digest
05/05/2022,https://www.congress.gov/congressional-record/2022/5/5/daily-digest
