name,text,date,pdf_link
,,,https://www.congress.gov/bill-texts-received-today
H.R.4938 [117th], - REAADI for Disasters Act,Introduced in House (08/06/2021):,https://www.congress.gov/117/bills/hr4938/BILLS-117hr4938ih.pdf
H.R.4934 [117th], - Equal Pay for Equal Work Act,Introduced in House (08/03/2021):,https://www.congress.gov/117/bills/hr4934/BILLS-117hr4934ih.pdf
H.R.4932 [117th], - Manufacturing America’s Mineral Security Act,Introduced in House (08/03/2021):,https://www.congress.gov/117/bills/hr4932/BILLS-117hr4932ih.pdf
H.R.4866 [117th], - Federal Insurance Office Elimination Act,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4866/BILLS-117hr4866ih.pdf
H.R.4869 [117th], - Federal Debt Emergency Control Act of 2021,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4869/BILLS-117hr4869ih.pdf
H.R.4868 [117th], - TIGER Act,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4868/BILLS-117hr4868ih.pdf
H.R.4867 [117th], - Data Centers and Government Records Oversight Act,Introduced in House (07/30/2021):,https://www.congress.gov/117/bills/hr4867/BILLS-117hr4867ih.pdf
H.R.4809 [117th], - Patient Access to ESRD New Innovative Devices Act,Introduced in House (07/29/2021):,https://www.congress.gov/117/bills/hr4809/BILLS-117hr4809ih.pdf
H.R.4805 [117th], - Safe School Drinking Water Act,Introduced in House (07/29/2021):,https://www.congress.gov/117/bills/hr4805/BILLS-117hr4805ih.pdf
H.R.4808 [117th], - Restore Public Health Institution Trust Act of 2021,Introduced in House (07/29/2021):,https://www.congress.gov/117/bills/hr4808/BILLS-117hr4808ih.pdf
H.R.4768 [117th], - DEFEND the Great Lakes Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4768/BILLS-117hr4768ih.pdf
H.R.4760 [117th], - Criminal Alien Removal Clarification Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4760/BILLS-117hr4760ih.pdf
H.R.4763 [117th], - Future of Agricultural Resiliency And Modernization Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4763/BILLS-117hr4763ih.pdf
H.R.4764 [117th], - No CRT for our Military Kids Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4764/BILLS-117hr4764ih.pdf
H.R.4766 [117th], - Supreme Court Ethics Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4766/BILLS-117hr4766ih.pdf
H.R.4767 [117th], - COAST Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4767/BILLS-117hr4767ih.pdf
H.R.4761 [117th], - Restoration of Employment Choice for Adults with Disabilities Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4761/BILLS-117hr4761ih.pdf
