name,text,date,pdf_link
H.R.6040 [117th]," - To designate the facility of the United States Postal Service located at 11 Robert Smalls Parkway Suite C, in Beaufort, South Carolina, as the ""Robert Smalls Post Office"".",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6040/BILLS-117hr6040ih.pdf
H.R.6044 [117th], - FEMA Emergency Management Performance Grants Program Reauthorization Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6044/BILLS-117hr6044ih.pdf
H.R.6029 [117th], - Taiwan Non-Discrimination Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6029/BILLS-117hr6029ih.pdf
H.R.6055 [117th], - Court Legal Access and Student Support Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6055/BILLS-117hr6055ih.pdf
H.R.6026 [117th], - Keep Food Containers Safe from PFAS Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6026/BILLS-117hr6026ih.pdf
H.R.6052 [117th], - Department of Veterans Affairs Office of Inspector General Training Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6052/BILLS-117hr6052ih.pdf
H.R.6024 [117th], - Work Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6024/BILLS-117hr6024ih.pdf
H.R.6042 [117th]," - To designate the facility of the United States Postal Service located at 213 William Hilton Parkway in Hilton Head Island, South Carolina, as the ""Casear H. Wright Jr. Post Office Building"".",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6042/BILLS-117hr6042ih.pdf
H.R.6025 [117th], - Flu Vaccine Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6025/BILLS-117hr6025ih.pdf
H.R.6034 [117th], - Diplomatic Support and Security Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6034/BILLS-117hr6034ih.pdf
H.R.6037 [117th]," - To prohibit the Administrator of the Small Business Administration from directly making loans under the 7(a) loan program, and for other purposes.",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6037/BILLS-117hr6037ih.pdf
H.R.6039 [117th]," - To designate the facility of the United States Postal Service located at 501 Charles Street in Beaufort, South Carolina, as the ""Harriet Tubman Post Office Building"".",Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6039/BILLS-117hr6039ih.pdf
H.R.6030 [117th], - Freedom to Travel Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6030/BILLS-117hr6030ih.pdf
H.R.6054 [117th], - Small Business Lending Disclosure Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6054/BILLS-117hr6054ih.pdf
H.R.6047 [117th], - Natural Immunity Transparency Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6047/BILLS-117hr6047ih.pdf
H.R.6048 [117th], - Medicare Stability for Patients and Providers Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6048/BILLS-117hr6048ih.pdf
H.R.6023 [117th], - Multinational Species Conservation Funds Semipostal Stamp Reauthorization Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6023/BILLS-117hr6023ih.pdf
H.R.6035 [117th], - Abraham Lincoln National Heritage Area Reauthorization Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6035/BILLS-117hr6035ih.pdf
H.R.6043 [117th], - Wounded Warrior Bill of Rights Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6043/BILLS-117hr6043ih.pdf
H.R.6045 [117th], - Subscribe to Local News Act of 2021,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6045/BILLS-117hr6045ih.pdf
H.R.6031 [117th], - Helping with Equal Access to Leave and Investing in Needs for Grieving Mothers and Fathers Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6031/BILLS-117hr6031ih.pdf
H.R.6036 [117th], - Promoting Advancement Through Transit Help to College Act,Introduced in House (11/18/2021):,https://www.congress.gov/117/bills/hr6036/BILLS-117hr6036ih.pdf
H.R.4352 [117th]," - To amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes.",Referred in Senate (12/02/2021):,https://www.congress.gov/117/bills/hr4352/BILLS-117hr4352rfs.pdf
H.R.4026 [117th], - Social Determinants of Health Data Analysis Act of 2021,Referred in Senate (12/01/2021):,https://www.congress.gov/117/bills/hr4026/BILLS-117hr4026rfs.pdf
H.R.4055 [117th], - American Cybersecurity Literacy Act,Introduced in House (06/22/2021):,https://www.congress.gov/117/bills/hr4055/BILLS-117hr4055ih.pdf
H.R.4045 [117th], - FUTURE Networks Act,Introduced in House (06/22/2021):,https://www.congress.gov/117/bills/hr4045/BILLS-117hr4045ih.pdf
H.R.2685 [117th], - Understanding Cybersecurity of Mobile Networks Act,Referred in Senate (12/02/2021):,https://www.congress.gov/117/bills/hr2685/BILLS-117hr2685rfs.pdf
H.R.1550 [117th], - PREVENT HPV Cancers Act of 2021,Engrossed in House (11/30/2021):,https://www.congress.gov/117/bills/hr1550/BILLS-117hr1550eh.pdf
