date,type,title,sponsor,committees,latest_action,tracker,url
08/03/2021,BILL,"To award four congressional gold medals to the United States Capitol Police and those who protected the U.S. Capitol on January 6, 2021.","Rep. Pelosi, Nancy [D-CA-12]"," House - Financial Services; House Administration; Budget | Senate - Banking, Housing, and Urban Affairs        ",Senate - 08/03/2021 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/3325?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/03/2021,BILL,INVEST in America Act,"Rep. DeFazio, Peter A. [D-OR-4]", House - Transportation and Infrastructure        ,", under the order of 8/3/2021, having achieved 60 votes in the affirmative, was agreed to in Senate by Yea-Nay Vote. 97 - 0. ",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3684?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/03/2021,BILL,"Labor, Health and Human Services, Education, Agriculture, Rural Development, Energy and Water Development, Financial Services and General Government, Interior, Environment, Military Construction, Veterans Affairs, Transportation, and Housing and Urban Development Appropriations Act, 2022","Rep. DeLauro, Rosa L. [D-CT-3]", House - Appropriations        ,Senate - 08/03/2021 Received in the Senate. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4502?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/03/2021,BILL,"To provide for emergency operational cost reimbursements for child nutrition programs for certain additional months, and for other purposes.","Rep. Adams, Alma S. [D-NC-12]", House - Education and Labor        ,House - 08/03/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4904?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/03/2021,BILL,To direct the Federal Communications Commission to promulgate regulations to collect regulatory fees from large technology platforms.,"Rep. Bergman, Jack [R-MI-1]", House - Energy and Commerce        ,House - 08/03/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4905?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/03/2021,BILL,"To amend title 18, United States Code, to include doping fraud as a predicate offense for racketeering and money laundering offenses, and for other purposes.","Rep. Cohen, Steve [D-TN-9]", House - Judiciary        ,House - 08/03/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4906?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/03/2021,BILL,To amend title 11 of the United States Code to modify the dischargeability of debts for certain educational payments and loans.,"Rep. Cohen, Steve [D-TN-9]", House - Judiciary        ,House - 08/03/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4907?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/03/2021,BILL,"To require the Secretary of Transportation to establish a grant program to increase the availability of electric vehicle charging infrastructure in environmental justice communities, and for other purposes.","Rep. Crow, Jason [D-CO-6]", House - Energy and Commerce        ,House - 08/03/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4908?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/03/2021,BILL,"To accelerate research, development, demonstration, and deployment of hydrogen from clean energy sources, and for other purposes.","Rep. Doyle, Michael F. [D-PA-18]"," House - Science, Space, and Technology; Energy and Commerce        ","House - 08/03/2021 Referred to the Committee on Science, Space, and Technology, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4909?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/03/2021,BILL,"To provide grants to assist States in developing and implementing plans to address cybersecurity threats or vulnerabilities, and for other purposes.","Rep. Kilmer, Derek [D-WA-6]", House - Homeland Security; Transportation and Infrastructure        ,"House - 08/03/2021 Referred to the Committee on Homeland Security, and in addition to the Committee on Transportation and Infrastructure, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4910?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
08/03/2021,BILL,To amend title XVIII of the Social Security Act to eliminate a provision under the Medicare Advantage program that inadvertently penalizes Medicare Advantage plans for providing high quality care to Medicare beneficiaries.,"Rep. Kind, Ron [D-WI-3]", House - Ways and Means; Energy and Commerce        ,"House - 08/03/2021 Referred to the Committee on Ways and Means, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4911?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
08/03/2021,BILL,"To amend chapter 190 of title 28, United States Code, to require businesses owned in whole or in part by the Chinese Communist Party or other organs of the People's Republic of China to register an agent for the service of process in the United States, and for other purposes.","Rep. Letlow, Julia [R-LA-5]", House - Judiciary        ,House - 08/03/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/4912?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-03%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
