date,type,title,sponsor,committees,latest_action,tracker,url
02/07/2022,BILL,"To name the Department of Veterans Affairs community-based outpatient clinic in Gaylord, Michigan, as the Navy Corpsman Steve Andrews Department of Veterans Affairs Health Care Clinic.","Rep. Bergman, Jack [R-MI-1]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,Senate - 02/07/2022 Message on Senate action sent to the House. (,Passed Senate,https://www.congress.gov/bill/117th-congress/house-bill/1281?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=1
02/07/2022,BILL,Postal Service Reform Act of 2022,"Rep. Maloney, Carolyn B. [D-NY-12]", House - Oversight and Reform; Energy and Commerce; Ways and Means        ,Senate - 02/09/2022 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 266. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/3076?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=2
02/07/2022,BILL,Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act of 2021,"Rep. Bustos, Cheri [D-IL-17]", House - Judiciary        ,Senate - 02/08/2022 Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 264. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4445?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=3
02/07/2022,BILL,Inflation Working Group Act,"Rep. Emmer, Tom [R-MN-6]", House - Financial Services        ,,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6399?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=4
02/07/2022,BILL,Further Additional Extending Government Funding Act,"Rep. DeLauro, Rosa L. [D-CT-3]", House - Appropriations; Budget        ,Senate - 02/09/2022 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 267. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/6617?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=5
02/07/2022,BILL,Advanced Nuclear Reactor Prize Act,"Rep. Curtis, John R. [R-UT-3]", House - Energy and Commerce        ,House - 02/07/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6618?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=6
02/07/2022,BILL,Unmask Our Kids Act,"Rep. Hinson, Ashley [R-IA-1]", House - Education and Labor        ,House - 02/07/2022 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6619?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=7
02/07/2022,BILL,"To amend title 51, United States Code, to extend the authority of the National Aeronautics and Space Administration to enter into leases of non-excess property of the Administration.","Rep. Beyer, Donald S., Jr. [D-VA-8]"," House - Science, Space, and Technology; Budget        ","House - 02/07/2022 Referred to the Committee on Science, Space, and Technology, and in addition to the Committee on the Budget, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6620?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=8
02/07/2022,BILL,No Taxpayer Funds for Illegal Immigrants Act,"Rep. Boebert, Lauren [R-CO-3]", House - Judiciary; Oversight and Reform        ,"House - 02/07/2022 Referred to the Committee on the Judiciary, and in addition to the Committee on Oversight and Reform, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6621?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=9
02/07/2022,BILL,Medicaid Third Party Liability Act,"Rep. Burgess, Michael C. [R-TX-26]", House - Energy and Commerce        ,House - 02/07/2022 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6622?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=10
02/07/2022,BILL,"To designate the National Museum of the Mighty Eighth Air Force in Pooler, Georgia as the official National Museum of the Mighty Eighth Air Force in the United States, and for other purposes.","Rep. Carter, Earl L. ""Buddy"" [R-GA-1]", House - Armed Services        ,House - 02/07/2022 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/6623?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-07%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-07%5C%22%22%5D%7D&s=1&r=11
02/04/2022,BILL,Bioeconomy Research and Development Act of 2021 [America COMPETES Act of 2022],"Rep. Johnson, Eddie Bernice [D-TX-30]",H.R. 4521 - Bioeconomy Research and Development Act of 2021 [America COMPETES Act of 2022],"House - 02/04/2022 The Clerk was authorized to correct section numbers, punctuation, and cross references, and to make other necessary technical and conforming corrections in the engrossment of ",Passed House,https://www.congress.gov/bill/117th-congress/house-bill/4521?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-04%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-04%5C%22%22%5D%7D&s=1&r=1
02/08/2022,BILL,"To designate the facility of the United States Postal Service located at 502 East Cotati Avenue in Cotati, California, as the 'Arturo L. Ibleto Post Office Building'","Rep. Thompson, Mike [D-CA-5]", House - Oversight and Reform | Senate - Homeland Security and Governmental Affairs        ,Senate - 02/09/2022 Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (,Passed House,https://www.congress.gov/bill/117th-congress/house-bill/735?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2022-02-08%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%2C%22%5C%22117%7C2022-02-08%5C%22%22%5D%7D&s=1&r=1
