date,type,title,sponsor,committees,latest_action,tracker,url
08/31/2021,LAW,Emergency Repatriation Assistance for Returning Americans Act,"Rep. Neal, Richard E. [D-MA-1]", House - Ways and Means; Budget        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/5085?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/31/2021,BILL,AWOL Act,"Rep. Gallagher, Mike [R-WI-8]", House - Foreign Affairs; Armed Services        ,"House - 08/31/2021 Referred to the Committee on Foreign Affairs, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned. (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5127?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/31/2021,BILL,Expanding Access to Capital for Rural Job Creators Act,"Rep. Axne, Cynthia [D-IA-3]", House - Financial Services        ,House - 08/31/2021 Referred to the House Committee on Financial Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5128?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/31/2021,BILL,To amend the Community Services Block Grant Act to reauthorize and modernize the Act.,"Rep. Bonamici, Suzanne [D-OR-1]", House - Education and Labor        ,House - 08/31/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5129?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/31/2021,BILL,Consortium To Study Irregular Warfare Act of 2021,"Rep. Brown, Anthony G. [D-MD-4]", House - Armed Services        ,House - 08/31/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5130?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/31/2021,BILL,Pediatric Access to Critical Healthcare Act,"Rep. Cardenas, Tony [D-CA-29]", House - Energy and Commerce        ,House - 08/31/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5131?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/31/2021,BILL,Havana Syndrome Servicemember Support Act,"Rep. Crow, Jason [D-CO-6]", House - Armed Services        ,House - 08/31/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5132?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/31/2021,BILL,"To require an annual report on missing, lost, and stolen weapons, large amounts of ammunition, destructive devices, and explosive material, and for other purposes.","Rep. Crow, Jason [D-CO-6]", House - Armed Services        ,House - 08/31/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5133?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/31/2021,BILL,Showing American Values by Evacuating (SAVE) Afghan Partners Act of 2021,"Rep. Crow, Jason [D-CO-6]", House - Judiciary        ,House - 08/31/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5134?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/31/2021,BILL,GRID Act of 2021,"Rep. Crow, Jason [D-CO-6]", House - Armed Services; Energy and Commerce        ,"House - 08/31/2021 Referred to the Committee on Armed Services, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5135?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-31%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
