date,url
04/21/2022,https://www.congress.gov/congressional-record/2022/4/21/daily-digest
04/25/2022,https://www.congress.gov/congressional-record/2022/4/25/daily-digest
04/26/2022,https://www.congress.gov/congressional-record/2022/4/26/daily-digest
