category,date,url,content
Nominations,10/21/21,https://www.congress.gov/nomination/117th-congress/1291,"Enoh T. Ebong, of the District of Columbia, to be Director of the Trade and Development Agency, vice Leocadia Irine Zak."
Nominations,10/21/21,https://www.congress.gov/nomination/117th-congress/1290,"Donald Armin Blome, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Islamic Republic of Pakistan."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1284,"James C. O'Brien, of Nebraska, to be Head of the Office of Sanctions Coordination, with the rank of Ambassador.  (New Position)"
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/939,"Peter Hendrick Vrooman, of New York, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Mozambique."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/952,"Jonathan Eric Kaplan, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Singapore."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1005, 08/09/2021
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/786,"Peter D. Haas, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the People's Republic of Bangladesh."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1009, 08/09/2021
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1033,"David R. Gilmour, of the District of Columbia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Equatorial Guinea."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/897,"Julie Chung, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Democratic Socialist Republic of Sri Lanka."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1057,"R. Nicholas Burns, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the People's Republic of China."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/937,"Patricia Mahoney, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Central African Republic."
Nominations,10/20/21,https://www.congress.gov/nomination/117th-congress/1058,"Rahm Emanuel, of Illinois, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Japan."
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/1015, 08/09/2021
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/781,"Jack A. Markell, of Delaware, to be Representative of the United States of America to the Organization for Economic Cooperation and Development, with the rank of Ambassador."
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/923,"David L. Cohen, of Pennsylvania, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Canada."
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/905,"17 nominations, beginning with Rosemary Gallant, and ending with Eric Wolff"
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/910,"Caryn R. McClelland, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Brunei Darussalam."
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/1008, 08/09/2021
Nominations,10/19/21,https://www.congress.gov/nomination/117th-congress/776,"Bathsheba Nell Crocker, of the District of Columbia, to be Representative of the United States of America to the Office of the United Nations and Other International Organizations in Geneva, with the rank of Ambassador."
