category,date,url,title
hearings,04/05/22,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2023-health-and-human-services-budget,The President’s Fiscal Year 2023 Health and Human Services Budget
majority,03/29/22,https://www.finance.senate.gov/chairmans-news/finance-committee-releases-bipartisan-report-on-mental-health-care-in-america-,Finance Committee Releases Bipartisan Report on Mental Health Care in America
minority,03/28/22,https://www.finance.senate.gov/ranking-members-news/crapo-on-fy2023-budget-request-record-high-tax-hikes-on-top-of-record-high-inflation,Crapo on FY2023 Budget Request: Record-High Tax Hikes on top of Record-High Inflation
hearings,03/31/22,https://www.finance.senate.gov/hearings/the-presidents-2022-trade-policy-agenda,The President’s 2022 Trade Policy Agenda
hearings,03/30/22,https://www.finance.senate.gov/hearings/behavioral-health-care-when-americans-need-it-ensuring-parity-and-care-integration,Behavioral Health Care When Americans Need It: Ensuring Parity and Care Integration
majority,03/28/22,https://www.finance.senate.gov/chairmans-news/wyden-continues-opportunity-zone-oversight-probes-possible-cryptocurrency-industry-exploitation-of-program,"Wyden Continues Opportunity Zone Oversight, Probes Possible Cryptocurrency Industry Exploitation of Program"
majority,03/28/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-biden-billionaire-minimum-income-tax,Wyden Statement on Biden Billionaire Minimum Income Tax
majority,03/25/22,https://www.finance.senate.gov/chairmans-news/media-advisory-finance-committee-to-hold-hearing-on-the-presidents-2022-trade-policy-agenda,Media Advisory: Finance Committee to Hold Hearing on the President's 2022 Trade Policy Agenda
majority,03/23/22,https://www.finance.senate.gov/chairmans-news/media-advisory-finance-committee-to-hold-hearing-on-mental-health-care-parity-and-care-integration,Media Advisory: Finance Committee to Hold Hearing on Mental Health Care Parity and Care Integration
minority,03/24/22,https://www.finance.senate.gov/ranking-members-news/finance-committee-republicans-unsustainable-mandatory-spending-will-fuel-inflation-crisis,Finance Committee Republicans: Unsustainable Mandatory Spending Will Fuel Inflation Crisis
minority,03/24/22,https://www.finance.senate.gov/ranking-members-news/senate-republicans-tax-gimmicks-wont-solve-high-energy-costs,Senate Republicans: Tax Gimmicks Won’t Solve High Energy Costs
minority,03/24/22,https://www.finance.senate.gov/ranking-members-news/crapo-high-gas-prices-a-year-in-the-making,Crapo: High Gas Prices a Year in the Making
minority,03/23/22,https://www.finance.senate.gov/ranking-members-news/crapo-we-must-take-firm-comprehensive-action-against-russia,"Crapo: We Must Take Firm, Comprehensive Action Against Russia"
