category,date,url,content
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1055,"Michael Battle, of Georgia, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the United Republic of Tanzania."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1057,"R. Nicholas Burns, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the People's Republic of China."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1059,"Rebecca Eliza Gonzales, of Texas, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Director of the Office of Foreign Missions, with rank of Ambassador, vice Stephen Akard, resigned."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1058,"Rahm Emanuel, of Illinois, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Japan."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1056,"Thomas Barrett, of Wisconsin, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Grand Duchy of Luxembourg."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1060,"Scott A. Nathan, of Massachusetts, to be Chief Executive Officer of the United States International Development Finance Corporation, vice Adam Seth Boehler."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/268,"Brian A. Nichols, of Rhode Island, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Assistant Secretary of State (Western Hemisphere Affairs), vice Kimberly Breier, resigned."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/551,"Donald Lu, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Assistant Secretary of State for South Asian Affairs, vice Nisha Desai Biswal."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1061,"Oren E. Whyche-Shaw, of Maryland, to be United States Director of the African Development Bank for a term of five years, vice J. Steven Dowd."
