category,date,title,url,video
Hearings,10/27/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,10/26/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,10/20/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,10/19/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
