category,date,title,url,video
Hearings,10/06/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,10/05/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,09/29/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
