category,date,title,url,summary
Markups,08/4/2021,Executive Session,https://www.commerce.senate.gov/2021/8/executive-session,"WASHINGTON, D.C.—U.S. Senator Maria Cantwell (D-WA), the Chair of the Senate Committee on Commerce, Science, and Transportation, will convene an executive session at 10:00 a.m. on Wednesday, August 4, 2021, to consider the following measures and nominations:"
Hearings,08/4/2021,Executive Session,https://www.commerce.senate.gov/2021/8/executive-session,"WASHINGTON, D.C.—U.S. Senator Maria Cantwell (D-WA), the Chair of the Senate Committee on Commerce, Science, and Transportation, will convene an executive session at 10:00 a.m. on Wednesday, August 4, 2021, to consider the following measures and nominations:"
Press Release,08/4/2021,Committee Approves Six Bills and Three Nominations,https://www.commerce.senate.gov/2021/8/commerce-dem-press-commerce-dempress-commerce-commerce-senate-gov,"WASHINGTON, D.C. – The U.S. Senate Committee on Commerce, Science, and Transportation today approved six bills and three nominations, which are now all subject to approval by the full Senate."
