category,date,url,content
Legislation,07/14/21,https://www.foreign.senate.gov/legislation/detail/s65,"A bill to ensure that goods made with forced labor in the Xinjiang Uyghur Autonomous Region of the People's Republic of China do not enter the United States market, and for other purposes."
Legislation,07/14/21,https://www.congress.gov/bill/117th-congress/senate-resolution/107,"A resolution expressing the sense of the Senate relating to the 10th anniversary of the March 11, 2011, earthquake and tsunami in Japan."
Legislation,07/14/21,https://www.congress.gov/bill/117th-congress/senate-resolution/301,A resolution recognizing the 75th anniversary of the Fulbright Program.
