category,date,url,title
hearings,10/07/21,https://www.judiciary.senate.gov/meetings/09/30/2021/executive-business-meeting,Executive Business Meeting
minority,10/07/21,https://www.judiciary.senate.gov/press/rep/releases/grassley-releases-republican-report-on-review-of-trumps-management-of-justice-department-following-2020-election,Grassley Releases Republican Report on Review of Trump’s management of Justice Department following 2020 Election
majority,10/07/21,https://www.judiciary.senate.gov/press/dem/releases/following-8-month-investigation-senate-judiciary-committee-releases-report-on-donald-trumps-scheme-to-pressure-doj-and-overturn-the-2020-election,"Following 8 Month Investigation, Senate Judiciary Committee Releases Report on Donald Trump's Scheme to Pressure DOJ & Overturn the 2020 Election"
majority,10/05/21,https://www.judiciary.senate.gov/press/dem/releases/breaking-following-judiciary-committee-oversight-hearing-justice-department-to-review-earlier-decision-to-decline-prosecution-of-fbi-agents-who-mishandled-the-nassar-case,"Breaking: Following Judiciary Committee Oversight Hearing, Justice Department to Review Earlier Decision to Decline Prosecution of FBI Agents who Mishandled the Nassar Case"
hearings,10/06/21,https://www.judiciary.senate.gov/meetings/protecting-a-precious-almost-sacred-right-the-john-r-lewis-voting-rights-advancement-act,"Protecting a Precious, Almost Sacred Right: The John R. Lewis Voting Rights Advancement Act"
hearings,10/06/21,https://www.judiciary.senate.gov/meetings/09/29/2021/nominations,Nominations
hearings,10/05/21,https://www.judiciary.senate.gov/meetings/renewing-and-strengthening-the-violence-against-women-act,Renewing and Strengthening the Violence Against Women Act
minority,10/07/21,https://www.judiciary.senate.gov/press/rep/releases/judiciary-republicans-push-back-on-justice-department-crackdown-on-free-speech-of-parents-protesting-school-boards,Judiciary Republicans Push Back on Justice Department Crackdown on Free Speech of Parents Protesting School Boards
minority,10/06/21,https://www.judiciary.senate.gov/grassley-statement-at-hearing-on-elections-legislation,Grassley Statement at Hearing on Elections Legislation
minority,10/06/21,https://www.judiciary.senate.gov/grassley-opening-remarks-at-hearing-on-nominations,Grassley Opening Remarks at Hearing on Nominations
minority,10/05/21,https://www.judiciary.senate.gov/grassley-opening-statement-at-hearing-on-vawa,Grassley Opening Statement at Hearing on VAWA
