category,date,title,url,summary
Hearings,10/5/2021,Protecting Kids Online: Testimony from a Facebook Whistleblower,https://www.commerce.senate.gov/2021/10/protecting kids online: testimony from a facebook whistleblower,"WASHINGTON, D.C. — U.S. Senator Richard Blumenthal (D-CT), Chair of the Subcommittee on Consumer Protection, Product Safety, and Data Security will convene a hearing titled “Protecting Kids Online: Testimony from a Facebook Whistleblower” at 10:00 a.m. on Tuesday, October 5, 2021.  Recent Wall Street Journal investigations have revealed troubling insights regarding how Instagram affects teenagers, how it handles children onto the platform, and other consumer protection matters related to Facebook. The hearing will provide an opportunity for a Facebook whistleblower to discuss their perspective and experience with the Subcommittee, including how to update children’s privacy regulations and other laws to protect consumers online."
Hearings,09/30/2021,"Protecting Kids Online: Facebook, Instagram, and Mental Health Harms",https://www.commerce.senate.gov/2021/9/protecting-kids-online-facebook-instagram-and-mental-health-harms," 
WASHINGTON, D.C. —U.S. Senator Richard Blumenthal, Chair of the Subcommittee on Consumer Protection, Product Safety, and Data Security will convene a hearing titled “Protecting Kids Online: Facebook, Instagram, and Mental Health Harms” at 10:30 a.m. on Thursday, September 30, 2021.  Children and teens face immense peer pressure and social expectations to broadcast their lives online. Recent Wall Street Journal investigations have revealed troubling insights regarding what Facebook knows about how Instagram affects young users, including their mental health. This hearing will cover Facebook’s research into the impact of its apps on young audiences, its actions to address threats to these users, and policy considerations to safeguard kids online. 
"
Hearings,09/29/2021,Protecting Consumer Privacy,https://www.commerce.senate.gov/2021/9/protecting-consumer-privacy,"WASHINGTON, D.C. —U.S. Senator Maria Cantwell (D-WA), Chair of the Senate Committee on Commerce, Science, and Transportation will convene a hearing titled “Protecting Consumer Privacy” at 10:00 a.m. on Wednesday, September 29, 2021. This hearing will examine how to better safeguard consumer privacy rights, including by equipping the Federal Trade Commission with the resources it needs to protect consumer privacy through the creation of a privacy bureau; and the need for a comprehensive federal privacy law. "
