category,date,url,title
majority,7/13/21,http://www.hsgac.senate.gov/media/majority-media/following-peters-calls-administration-will-halt-change-to-metropolitan-area-standards,"Following Peters’ Calls, Administration Will Halt Change to Metropolitan Area Standards"
majority,7/12/21,http://www.hsgac.senate.gov/media/majority-media/at-peters-urging-senate-confirms-key-cybersecurity-nominee-amid-relentless-wave-of-ransomware-attacks,"At Peters’ Urging, Senate Confirms Key Cybersecurity Nominee Amid Relentless Wave of Ransomware Attacks"
minority,7/13/21,http://www.hsgac.senate.gov/media/minority-media/portman-announces-omb-decision-to-cancel-proposed-change-to-metropolitan-area-standards-thus-protecting-communities-from-across-ohio,Portman Announces OMB Decision to Cancel Proposed Change to Metropolitan Area Standards Thus Protecting Communities from Across Ohio
minority,7/13/21,http://www.hsgac.senate.gov/media/minority-media/portman-sinema-sullivan-manchin-introduce-bill-to-improve-federal-permitting-process-create-jobs,"Portman, Sinema, Sullivan, Manchin Introduce Bill to Improve Federal Permitting Process, Create Jobs"
