category,date,url,content
Nominations,10/02/21,https://www.congress.gov/nomination/117th-congress/634,"Paloma Adams-Allen, of the District of Columbia, to be a Deputy Administrator of the United States Agency for International Development, vice Bonnie Glick."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/1010, 08/09/2021
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/935,"Laura S. H. Holgate, of Virginia, to be Representative of the United States of America to the Vienna Office of the United Nations, with the rank of Ambassador."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/910,"Caryn R. McClelland, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Brunei Darussalam."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/936,"Laura S. H. Holgate, of Virginia, to be Representative of the United States of America to the International Atomic Energy Agency, with the rank of Ambassador."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/775,"Claire A. Pierangelo, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Madagascar, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Union of the Comoros."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/737,"C.B. Sullenberger III, of Texas, for the rank of Ambassador during his tenure of service as Representative of the United States of America on the Council of the International Civil Aviation Organization."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/780,"Virginia E. Palmer, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Ghana."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/550,"Jessica Lewis, of Ohio, to be an Assistant Secretary of State (Political-Military Affairs), vice R. Clarke Cooper."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/732,"Sharon L. Cromer, of New York, a Career Member of the Senior Foreign Service, Class of Career Minister, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of The Gambia."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/873,"Kent Doyle Logsdon, of Pennsylvania, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Moldova."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/912,"Howard A. Van Vranken, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Botswana."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/874,"Atul Atmaram Gawande, of Massachusetts, to be an Assistant Administrator of the United States Agency for International Development, vice Alma L. Golden."
Nominations,09/29/21,https://www.congress.gov/nomination/117th-congress/774,"Claire D. Cronin, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Ireland."
Legislation,09/30/21,https://www.congress.gov/bill/117th-congress/senate-bill/2912,"A bill to strengthen United States oversight of the Biological Weapons Convention and to advance non-proliferation objectives related to biological weapons, dual-use technologies, and life sciences research, and for other purposes."
Legislation,09/30/21,https://www.congress.gov/bill/117th-congress/senate-bill/2922,A bill to establish a commission to study the war in Afghanistan.
Legislation,09/29/21,https://www.congress.gov/bill/117th-congress/house-bill/1228,Libya Stabilization Act
Legislation,09/29/21,https://www.congress.gov/bill/117th-congress/house-bill/4686,Cambodia Democracy Act of 2021
Legislation,09/29/21,https://www.congress.gov/bill/117th-congress/senate-resolution/394,A resolution recognizing the 25th anniversary of Radio Free Asia and its mission to provide an independent source of news to closed societies in Asia.
Legislation,09/29/21,https://www.congress.gov/bill/117th-congress/house-bill/4250,War Crimes Rewards Expansion Act
