category,date,url,content
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-resolution/337,"A resolution recognizing the anniversary of the explosion at the Port of Beirut on August 4, 2020, and expressing solidarity with the Lebanese people."
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-bill/2606,"A bill to require an unclassified interagency report on the political influence operations of the Government of the People's Republic of China and the Chinese Communist Party with respect to the United States, and for other purposes."
Legislation,08/04/21,https://www.congress.gov/bill/117th-congress/senate-joint-resolution/10,"A joint resolution to repeal the authorizations for use of military force against Iraq, and for other purposes."
Legislation,08/03/21,https://www.congress.gov/bill/117th-congress/senate-resolution/310,"A resolution expressing solidarity with Cuban citizens demonstrating peacefully for fundamental freedoms, condemning the Cuban regime's acts of repression, and calling for the immediate release of arbitrarily detained Cuban citizens."
Legislation,08/03/21,https://www.congress.gov/bill/117th-congress/senate-bill/2587,A bill to oppose the provision of assistance to the People's Republic of China by the multilateral development banks.
Legislation,07/30/21,https://www.congress.gov/bill/117th-congress/senate-bill/2297,"A bill to improve global health, and for other purposes."
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/952,"Jonathan Eric Kaplan, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Singapore."
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/954,"Amy Elizabeth Searight, of the District of Columbia, to be an Assistant Administrator of the United States Agency for International Development, vice Jonathan Nicholas Stivers."
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/953,"Francisco O. Mora, of Florida, to be Permanent Representative of the United States of America to the Organization of American States, with the rank of Ambassador, vice Carlos Trujillo."
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/727,"14 nominations, beginning with Wade C. Martin, and ending with Fernando Ospina"
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/724,"41 nominations, beginning with Gabriel J. Allison, and ending with Amanda M. Zeidan"
Nominations,08/02/21,https://www.congress.gov/nomination/117th-congress/479,"4 nominations, beginning with Susannah Holmes, and ending with Aaron Rodgers"
