category,date,url,content
Nominations,04/26/22,https://www.congress.gov/nomination/117th-congress/1999,"Bridget A. Brink, of Michigan, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Ukraine."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1961,"Richard Lee Buangan, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Mongolia."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1949,"3 nominations, beginning with Alyce Camille Richardson, and ending with Diane Jones"
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1962,"Michael Alan Ratney, of Massachusetts, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Kingdom of Saudi Arabia."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1964,"Geoffrey R. Pyatt, of California, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Assistant Secretary of State (Energy Resources), vice Francis R. Fannon."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1960,"Rachna Sachdeva Korhonen, of New Jersey, a Career Member of the Senior Foreign Service, Class of Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Mali."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1958,"Carol Spahn, of Maryland, to be Director of the Peace Corps, vice Josephine Olsen."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1959,"Cynthia Dyer, of Virginia, to be Director of the Office to Monitor and Combat Trafficking, with the rank of Ambassador at Large, vice John Cotton Richmond."
Nominations,04/25/22,https://www.congress.gov/nomination/117th-congress/1963,"Michael C. Gonzales, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Zambia."
