category,date,title,url,video
Hearings,01/12/2022,"Open Hearing:  Nomination of Mr. Kenneth Wainstein to be Under Secretary for Intelligence and Analysis, Department of Homeland Security",https://www.intelligence.senate.gov/hearings,
