category,date,url,content
Nominations,01/07/22,https://www.congress.gov/nomination/117th-congress/1661,"Caroline Kennedy, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Commonwealth of Australia."
Nominations,01/07/22,https://www.congress.gov/nomination/117th-congress/1663,"Robert A. Wood, of New York, to be Alternate Representative of the United States of America for Special Political Affairs in the United Nations, with the rank of Ambassador."
Nominations,01/07/22,https://www.congress.gov/nomination/117th-congress/1662,"Michelle Kwan, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Belize."
Nominations,01/05/22,https://www.congress.gov/nomination/117th-congress/496,"Anne A. Witkowsky, of Maryland, to be an Assistant Secretary of State (Conflict and Stabilization Operations), vice Denise Natali."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1566,"Amanda Bennett, of the District of Columbia, to be Chief Executive Officer of the United States Agency for Global Media, vice Michael Pack."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1567,"Lisa A. Carty, of Maryland, to be Representative of the United States of America on the Economic and Social Council of the United Nations, with the rank of Ambassador."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1569,"Sarah Margon, of New York, to be Assistant Secretary of State for Democracy, Human Rights, and Labor, vice Robert A. Destro."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1578,"Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues, vice Kelley Eckels Currie."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1579,"Eric M. Garcetti, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of India."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1563,"Mallory A. Stewart, of the District of Columbia, to be an Assistant Secretary of State (Verification and Compliance), vice Yleem D. S. Poblete, resigned."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1571,"John N. Nkengasong, of Georgia, to be Ambassador at Large, Coordinator of United States Government Activities to Combat HIV/AIDS Globally."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1572,"Deborah E. Lipstadt, of Georgia, to be Special Envoy to Monitor and Combat Anti-Semitism, with the rank of Ambassador.  (New Position)"
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1573,"Barbara A. Leaf, of Virginia, to be an Assistant Secretary of State (Near Eastern Affairs), vice David Schenker."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1568,"Lisa A. Carty, of Maryland, to be an Alternate Representative of the United States of America to the Sessions of the General Assembly of the United Nations, during her tenure of service as Representative of the United States of America on the Economic and Social Council of the United Nations."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1575,"C.S. Eliot Kang, of New Jersey, to be an Assistant Secretary of State (International Security and Non-Proliferation), vice Christopher Ashley Ford."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1577,"Amy Gutmann, of Pennsylvania, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Federal Republic of Germany."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1580,"Steven H. Fagin, of New Jersey, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Yemen."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1574,"Adriana Debora Kugler, of Maryland, to be United States Executive Director of the International Bank for Reconstruction and Development for a term of two years, vice Jennifer D. Nordquist."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1576,"Laura S. H. Holgate, of Virginia, to be Representative of the United States of America to the International Atomic Energy Agency, with the rank of Ambassador."
Nominations,01/04/22,https://www.congress.gov/nomination/117th-congress/1570,"Monde Muyangwa, of Maryland, to be an Assistant Administrator of the United States Agency for International Development, vice Ramsey Coats Day."
