category,date,url,content
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1059,"Rebecca Eliza Gonzales, of Texas, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Director of the Office of Foreign Missions, with rank of Ambassador, vice Stephen Akard, resigned."
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1420,"11 nominations, beginning with Lisa M. Allen, and ending with Jasmine M. Osinski"
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1866,"Shefali Razdan Duggal, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Kingdom of the Netherlands."
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1422,"4 nominations, beginning with Randy W. Berry, and ending with Lynne Marie Tracy"
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1570,"Monde Muyangwa, of Maryland, to be an Assistant Administrator of the United States Agency for International Development, vice Ramsey Coats Day."
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1747,"42 nominations, beginning with Kathy E. Body, and ending with Jessica Hunter Zaman"
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1571,"John N. Nkengasong, of Georgia, to be Ambassador at Large, Coordinator of United States Government Activities to Combat HIV/AIDS Globally."
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/787,"Bernadette M. Meehan, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Chile."
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1297,"205 nominations, beginning with Stephen Anderson, and ending with Eugene West"
Nominations,03/15/22,https://www.congress.gov/nomination/117th-congress/1363,"Beth Van Schaak, of California, to be Ambassador at Large for Global Criminal Justice."
