category,date,url,title
Hearings,05/12/22,https://www.banking.senate.gov/hearings/addressing-climate-change-with-energy-efficient-and-resilient-housing,Addressing Climate Change with Energy-Efficient and Resilient Housing
Minority Press Release,05/10/22,https://www.banking.senate.gov/newsroom/minority/toomey-fsoc-must-focus-on-real-risks-not-political-issues,"Toomey: FSOC Must Focus on Real Risks, Not Political Issues"
Minority Press Release,05/05/22,https://www.banking.senate.gov/newsroom/minority/toomey-voices-concerns-over-proposed-community-reinvestment-act-rule,Toomey Voices Concerns Over Proposed Community Reinvestment Act Rule
Hearings,05/10/22,https://www.banking.senate.gov/hearings/05/03/2022/the-financial-stability-oversight-council-annual-report-to-congress,The Financial Stability Oversight Council Annual Report to Congress
Hearings,05/05/22,https://www.banking.senate.gov/hearings/examining-student-loan-servicers-and-their-impact-on-workers,Examining Student Loan Servicers and Their Impact on Workers
Hearings,05/04/22,https://www.banking.senate.gov/hearings/examining-overdraft-fees-and-their-effects-on-working-families,Examining Overdraft Fees and Their Effects on Working Families
Minority Press Release,05/05/22,https://www.banking.senate.gov/newsroom/minority/toomey-canceling-student-debt-is-a-slap-in-the-face-to-hard-working-taxpayers,Toomey: Canceling Student Debt is ‘a Slap in the Face’ to Hard-working Taxpayers
Majority Press Release,05/10/22,https://www.banking.senate.gov/newsroom/majority/brown-fsoc-should-protect-workers-not-wall-street,Brown: FSOC Should Protect Workers Not Wall Street
Majority Press Release,05/05/22,https://www.banking.senate.gov/newsroom/majority/brown-applauds-interagency-community-reinvestment-act-rule,Brown Applauds Interagency Community Reinvestment Act Rule
Majority Press Release,05/05/22,https://www.banking.senate.gov/newsroom/majority/brown-student-debt-made-a-lie-out-of-the-american-dream,Brown: Student Debt Made a Lie Out of the American Dream
