category,date,title,url,video
Hearings,08/04/2021,Open Hearing:  Beijing’s Long Arm: Threats to U.S. National Security,https://www.intelligence.senate.gov/hearings,
Hearings,08/03/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,07/28/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
Hearings,07/27/2021,Closed Briefing:  Intelligence Matters,https://www.intelligence.senate.gov/hearings,
