category,date,url,content
Legislation,11/10/21,https://www.congress.gov/bill/117th-congress/senate-bill/1064,"A bill to advance the strategic alignment of United States diplomatic tools toward the realization of free, fair, and transparent elections in Nicaragua and to reaffirm the commitment of the United States to protect the fundamental freedoms and human rights of the people of Nicaragua, and for other purposes."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1370,"Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues, vice Kelley Eckels Currie."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1371,"Elizabeth H. Richard, of Virginia, a Career Member of the Senior Foreign Service, Class of Career Minister, to be Coordinator for Counterterrorism, with the rank and status of Ambassador at Large, vice Nathan Alexander Sales."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1369,"Amanda Bennett, of the District of Columbia, to be Chief Executive Officer of the United States Agency for Global Media, vice Michael Pack."
