category,date,url,content
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1006, 08/09/2021
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1044,"Ramin Toloui, of Iowa, to be an Assistant Secretary of State (Economic and Business Affairs), vice Manisha Singh."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1008, 08/09/2021
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/918,"Tom Udall, of New Mexico, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to New Zealand, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Independent State of Samoa."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1031,"Victoria Reggie Kennedy, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Austria."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/872,"Jeffry Lane Flake, of Arizona, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Turkey."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1160,"Adriana Debora Kugler, of Maryland, to be United States Executive Director of the International Bank for Reconstruction and Development for a term of two years, vice Jennifer D. Nordquist."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/1029,"Marc R. Stanley, of Texas, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Argentine Republic."
Nominations,10/26/21,https://www.congress.gov/nomination/117th-congress/782,"Chantale Yokmin Wong, of the District of Columbia, to be United States Director of the Asian Development Bank, with the rank of Ambassador, vice Jason Myung-lk Chung."
Nominations,10/21/21,https://www.congress.gov/nomination/117th-congress/1290,"Donald Armin Blome, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Islamic Republic of Pakistan."
Nominations,10/21/21,https://www.congress.gov/nomination/117th-congress/1291,"Enoh T. Ebong, of the District of Columbia, to be Director of the Trade and Development Agency, vice Leocadia Irine Zak."
