category,date,url,title
majority,08/10/21,https://www.finance.senate.gov/chairmans-news/wyden-casey-unveil-comprehensive-bill-to-improve-nursing-homes-for-residents-and-workers,"Wyden, Casey Unveil Comprehensive Bill to Improve Nursing Homes for Residents and Workers"
majority,08/09/21,https://www.finance.senate.gov/chairmans-news/wyden-neal-casey-bonamici-introduce-legislation-to-reauthorize-and-modernize-elder-justice-programs,"Wyden, Neal, Casey, Bonamici Introduce Legislation to Reauthorize and Modernize Elder Justice Programs"
majority,08/09/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-budget-resolution,Wyden Statement on Budget Resolution
majority,08/06/21,https://www.finance.senate.gov/chairmans-news/wyden-brown-warren-probe-private-equity-ownership-of-kindred-at-home,"Wyden, Brown, Warren Probe Private Equity Ownership of Kindred at Home"
majority,08/05/21,https://www.finance.senate.gov/chairmans-news/wyden-and-crapo-launch-finance-effort-to-address-barriers-to-mental-health-care,Wyden and Crapo Launch Finance Effort to Address Barriers to Mental Health Care
majority,08/05/21,https://www.finance.senate.gov/chairmans-news/wyden-bill-ensures-wealthy-investors-pay-fair-share-in-taxes,Wyden Bill Ensures Wealthy Investors Pay Fair Share in Taxes
majority,08/05/21,https://www.finance.senate.gov/chairmans-news/wyden-whitehouse-bill-ensures-private-equity-moguls-pay-fair-share-in-taxes,"Wyden, Whitehouse Bill Ensures Private Equity Moguls Pay Fair Share In Taxes"
minority,08/11/21,https://www.finance.senate.gov/ranking-members-news/reckless-tax-and-spending-spree-mortgages-americas-future,Reckless Tax and Spending Spree Mortgages America’s Future
minority,08/10/21,https://www.finance.senate.gov/ranking-members-news/crapo-grassley-question-irs-responsiveness-over-data-breach,"Crapo, Grassley Question IRS Responsiveness over Data Breach"
minority,08/10/21,https://www.finance.senate.gov/ranking-members-news/democrats-choose-big-government-over-americans-privacy,Democrats Choose Big Government over Americans’ Privacy
minority,08/10/21,https://www.finance.senate.gov/ranking-members-news/crapo-files-amendment-to-protect-americans-privacy-from-intrusive-irs-reporting-regime,Crapo Files Amendment to Protect Americans’ Privacy from Intrusive IRS Reporting Regime
minority,08/09/21,https://www.finance.senate.gov/ranking-members-news/crapo-blasts-democrats-runaway-spending-and-job-killing-tax-hike-proposals,Crapo Blasts Democrats’ Runaway Spending and Job-Killing Tax Hike Proposals
minority,08/09/21,https://www.finance.senate.gov/ranking-members-news/analysis-biden-tax-hikes-hit-middle-class,Analysis: Biden Tax Hikes Hit Middle Class
minority,08/05/21,https://www.finance.senate.gov/ranking-members-news/crapo-to-yellen-social-security-and-medicare-trustees-reports-long-overdue,Crapo to Yellen: Social Security and Medicare Trustees’ Reports Long Overdue
minority,08/05/21,https://www.finance.senate.gov/download/letter-to-yellen-on-trustees-report,Letter to Yellen on Trustees' Report
