category,date,url,content
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1455,"Erin Elizabeth McKee, of California, to be an Assistant Administrator of the United States Agency for International Development, vice Brock D. Bierman."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1034,"Sarah H. Cleveland, of New York, to be Legal Adviser of the Department of State, vice Jennifer Gillian Newstead, resigned."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1418,"3 nominations, beginning with Casey E. Bean, and ending with Erich R. Kuss"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1833,"Robert A. Wood, of New York, to be an Alternate Representative of the United States of America to the Sessions of the General Assembly of the United Nations, during his tenure of service as Alternate Representative of the United States of America for Special Political Affairs in the United Nations."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1420,"11 nominations, beginning with Lisa M. Allen, and ending with Jasmine M. Osinski"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1255,"George J. Tsunis, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Greece."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1574,"Adriana Debora Kugler, of Maryland, to be United States Executive Director of the International Bank for Reconstruction and Development for a term of two years, vice Jennifer D. Nordquist."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1422,"4 nominations, beginning with Randy W. Berry, and ending with Lynne Marie Tracy"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1419,"One nomination, beginning with Ronald P. Verdonk, and ending with Ronald P. Verdonk"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1747,"42 nominations, beginning with Kathy E. Body, and ending with Jessica Hunter Zaman"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1409,"Laura Farnsworth Dogu, of Texas, a Career Member of the Senior Foreign Service, Class of Career Minister, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Honduras."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1563,"Mallory A. Stewart, of the District of Columbia, to be an Assistant Secretary of State (Verification and Compliance), vice Yleem D. S. Poblete, resigned."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1410,"N. Nickolas Perry, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Jamaica."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1319,"One nomination, beginning with Scott Bruns, and ending with Scott Bruns"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1284,"James C. O'Brien, of Nebraska, to be Head of the Office of Sanctions Coordination, with the rank of Ambassador.  (New Position)"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1363,"Randi Charno Levine, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Portuguese Republic."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1575,"205 nominations, beginning with Stephen Anderson, and ending with Eugene West"
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1297,"C.S. Eliot Kang, of New Jersey, to be an Assistant Secretary of State (International Security and Non-Proliferation), vice Christopher Ashley Ford."
Nominations,03/08/22,https://www.congress.gov/nomination/117th-congress/1816,"Beth Van Schaak, of California, to be Ambassador at Large for Global Criminal Justice."
Nominations,03/07/22,ominations,"William H. Duncan, of Texas, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of El Salvador."
