category,date,url,title
majority,3/18/22,http://www.hsgac.senate.gov/media/majority-media/peters-hosts-homeland-security-secretary-mayorkas-in-metro-detroit,Peters Hosts Homeland Security Secretary Mayorkas in Metro Detroit
majority,3/17/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-introduce-bipartisan-legislation-to-help-at-risk-communities-invest-in-disaster-mitigation-projects-,Peters and Portman Introduce Bipartisan Legislation to Help At-Risk Communities Invest in Disaster Mitigation Projects
majority,3/17/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-hawley-introduce-legislation-to-correct-retirement-error-for-customs-and-border-protection-officers-,Peters & Hawley Introduce Legislation to Correct Retirement Error for Customs and Border Protection Officers
majority,3/17/22,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-to-examine-oversight-of-federal-pandemic-relief-spending,Peters Convenes Hearing to Examine Oversight of Federal Pandemic Relief Spending
majority,3/16/22,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-examining-threats-against-houses-of-worship-and-public-spaces,Peters Convenes Hearing Examining Threats Against Houses of Worship and Public Spaces
majority,3/16/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-cornyn-reintroduce-bipartisan-bill-to-address-staffing-shortages-at-ports-of-entry,Peters & Cornyn Reintroduce Bipartisan Bill to Address Staffing Shortages at Ports of Entry
minority,3/17/22,http://www.hsgac.senate.gov/media/minority-media/portman-and-peters-introduce-bipartisan-legislation-to-help-at-risk-communities-invest-in-disaster-mitigation-projects-,Portman and Peters Introduce Bipartisan Legislation to Help At-Risk Communities Invest in Disaster Mitigation Projects
minority,3/17/22,http://www.hsgac.senate.gov/media/minority-media/portman-highlights-need-to-correct-oversight-of-funds-at-hearing-on-federal-pandemic-spending-,Portman Highlights Need to Correct Oversight of Funds at Hearing on Federal Pandemic Spending
minority,3/17/22,http://www.hsgac.senate.gov/media/minority-media/at-hearing-portman-calls-for-examination-into-billions-stolen-from-covid-19-spending-probably-the-biggest-fraud-ever-committed-against-the-american-people,"At Hearing, Portman Calls for Examination Into Billions Stolen From COVID-19 Spending: “Probably the Biggest Fraud Ever Committed Against the American People”"
hearings,3/17/22,http://www.hsgac.senate.gov/hearings/pandemic-response-and-accountability-reducing-fraud-and-expanding-access-to-covid-19-relief-through-effective-oversight,Full Committee Hearing : Pandemic Response and Accountability: Reducing Fraud and Expanding Access to COVID-19 Relief through Effective Oversight
hearings,3/16/22,http://www.hsgac.senate.gov/hearings/violent-extremism-and-terrorism-examining-the-threat-to-houses-of-worship-and-public-spaces,Full Committee Hearing : Violent Extremism and Terrorism: Examining the Threat to Houses of Worship and Public Spaces
hearings,3/16/22,http://www.hsgac.senate.gov/hearings/postponed-business-meeting-,Business Meeting : POSTPONED: Business Meeting
minority,3/16/22,http://www.hsgac.senate.gov/media/minority-media/portman-at-hearing-on-violent-extremism-and-terrorism-in-the-us-lets-tighten-things-up-and-avoid-another-colleyville-situation,Portman at Hearing on Violent Extremism and Terrorism in the U.S.: “Let’s Tighten Things Up and Avoid Another Colleyville Situation”
minority,3/16/22,http://www.hsgac.senate.gov/media/minority-media/portman-urges-swift-passage-of-bipartisan-pray-safe-act-to-protect-houses-of-worship-and-nonprofit-organizations-from-terrorist-attacks,Portman Urges Swift Passage of Bipartisan Pray Safe Act to Protect Houses of Worship & Nonprofit Organizations from Terrorist Attacks
