category,date,url,title
hearings,03/24/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-4,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 4)
minority,03/11/22,https://www.judiciary.senate.gov/press/rep/releases/judiciary-ranking-member-requests-information-on-judge-jacksons-tenure-at-us-sentencing-commission,Judiciary Ranking Member Requests Information on Judge Jackson’s Tenure at U.S. Sentencing Commission
hearings,03/23/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-3,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 3)
hearings,03/22/22,https://www.judiciary.senate.gov/meetings/03/14/2022/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-2,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 2)
hearings,03/21/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States
hearings,03/15/22,https://www.judiciary.senate.gov/meetings/removing-barriers-to-legal-migration-to-strengthen-our-communities-and-economy,Removing Barriers to Legal Migration to Strengthen our Communities and Economy
minority,03/11/22,https://www.judiciary.senate.gov/grassley-to-national-archives-us-sentencing-commission_-judge-jackson-documents,"Grassley to National Archives, US Sentencing Commission - Judge Jackson Documents"
majority,03/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-lead-senate-sponsors-celebrate-the-reauthorization-of-the-violence-against-women-act,"Durbin, Lead Senate Sponsors Celebrate the Reauthorization of the Violence Against Women Act"
majority,03/15/22,https://www.judiciary.senate.gov/press/dem/releases/a-proven-consensus-builder-ketanji-brown-jackson-receives-broad-support-from-across-the-political-spectrum,"A Proven Consensus Builder, Ketanji Brown Jackson Receives Broad Support from Across the Political Spectrum"
majority,03/14/22,https://www.judiciary.senate.gov/press/dem/releases/senate-judiciary-committee-announces-logistics-for-hearings-on-supreme-court-nominee-judge-ketanji-brown-jackson,Senate Judiciary Committee Announces Logistics for Hearings on Supreme Court Nominee Judge Ketanji Brown Jackson
majority,03/11/22,https://www.judiciary.senate.gov/press/dem/releases/senate-passes-bipartisan-violence-against-women-act-reauthorization,Senate Passes Bipartisan Violence Against Women Act Reauthorization
