category,date,url,content
Nominations,03/01/22,https://www.congress.gov/nomination/117th-congress/1812,"9 nominations, beginning with Barrett David Bumpas, and ending with Charles Y. Wang"
Nominations,03/01/22,https://www.congress.gov/nomination/117th-congress/1810,"306 nominations, beginning with Bryan Patrick Abraham, and ending with Matthew Zuccaro"
Nominations,03/01/22,https://www.congress.gov/nomination/117th-congress/1290,"Donald Armin Blome, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Islamic Republic of Pakistan."
Nominations,03/01/22,https://www.congress.gov/nomination/117th-congress/1811,"78 nominations, beginning with Ranissa V. Adityavarman, and ending with Todd R. Stone"
