category,date,url,title
minority,6/7/22,http://www.hsgac.senate.gov/media/minority-media/portman-statement-on-hhs-ig-finding-69-percent-of-nih-taxpayer-funded-grant-recipients-fail-to-disclose-foreign-ties,Portman Statement on HHS IG Finding 69 Percent of NIH Taxpayer-Funded Grant Recipients Fail to Disclose Foreign Ties
minority,6/7/22,http://www.hsgac.senate.gov/media/minority-media/at-hearing-portman-highlights-recent-report-that-underscores-threat-ransomware-presents-to-the-united-states,"At Hearing, Portman Highlights Recent Report That Underscores Threat Ransomware Presents to the United States"
minority,6/6/22,http://www.hsgac.senate.gov/media/minority-media/portman-crapo-and-colleagues-demand-oversight-of-state_local-covid-19-relief-funds-fear-misuse,"Portman, Crapo & Colleagues Demand Oversight of State & Local COVID-19 Relief Funds, Fear Misuse"
majority,6/9/22,http://www.hsgac.senate.gov/media/majority-media/senate-passes-peters-and-portman-bipartisan-bill-to-strengthen-federal-disaster-response-by-repealing-outdated-dhs-contracting-requirements-,Senate Passes Peters and Portman Bipartisan Bill to Strengthen Federal Disaster Response by Repealing Outdated DHS Contracting Requirements
majority,6/9/22,http://www.hsgac.senate.gov/media/majority-media/peters-stabenow-and-bergman-urge-president-biden-to-declare-major-disaster-declaration-for-otsego-county-following-destructive-tornado-in-gaylord,"Peters, Stabenow & Bergman Urge President Biden to Declare Major Disaster Declaration for Otsego County Following Destructive Tornado in Gaylord"
majority,6/8/22,http://www.hsgac.senate.gov/media/majority-media/icymi-roll-call-peters-leads-lawmakers-long-awaited-response-on-cybersecurity,ICYMI: Roll Call: “Peters Leads Lawmakers’ Long-Awaited Response On Cybersecurity”
majority,6/7/22,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-to-examine-rising-ransomware-attacks-and-the-role-of-cryptocurrencies-in-cybercrimes,Peters Convenes Hearing to Examine Rising Ransomware Attacks and the Role of Cryptocurrencies in Cybercrimes
hearings,6/14/22,http://www.hsgac.senate.gov/subcommittees/etso/hearings/examining-the-findings-and-recommendations-of-gaos-2022-report-on-duplication-overlap-fragmentation-and-opportunities-to-achieve-financial-benefits,"Subcommittee Hearing : Examining the Findings and Recommendations of GAO’s 2022 Report on Duplication, Overlap, Fragmentation and Opportunities to Achieve Financial Benefits"
hearings,6/09/22,http://www.hsgac.senate.gov/hearings/domestic-extremism-in-america-examining-white-supremacist-violence-in-the-wake-of-recent-attacks,Full Committee Hearing : Domestic Extremism in America: Examining White Supremacist Violence in the Wake of Recent Attacks
hearings,6/14/22,http://www.hsgac.senate.gov/subcommittees/etso/hearings/examining-the-findings-and-recommendations-of-gaos-2022-report-on-duplication-overlap-fragmentation-and-opportunities-to-achieve-financial-benefits,"Subcommittee Hearing : Examining the Findings and Recommendations of GAO’s 2022 Report on Duplication, Overlap, Fragmentation and Opportunities to Achieve Financial Benefits"
hearings,6/07/22,http://www.hsgac.senate.gov/hearings/rising-threats-ransomware-attacks-and-ransom-payments-enabled-by-cryptocurrency,Full Committee Hearing : Rising Threats: Ransomware Attacks and Ransom Payments Enabled by Cryptocurrency
