category,date,url,title
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/brown-carper-bipartisan-infrastructure-legislation-must-include-strong-transit-investments,"Brown, Carper: Bipartisan Infrastructure Legislation Must Include Strong Transit Investments"
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/chairman-menendez-delivers-opening-remarks-at-senate-banking-subcommittee-hearing-on-future-pandemic-risk,Chairman Menendez Delivers Opening Remarks at Senate Banking Subcommittee Hearing on Future Pandemic Risk
Kajority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/majority/browns-remarks-at-subcommittee-hearing-examining-frameworks-to-address-future-pandemic-risk,Brown’s Remarks at Subcommittee Hearing: “Examining Frameworks to Address Future Pandemic Risk”
Kajority Press Release,07/20/21,https://www.banking.senate.gov/newsroom/majority/chair-tina-smith-leads-senate-hearing-on-fire-safety-home-health-risks-including-lead-and-radon,"Chair Tina Smith Leads Senate Hearing on Fire Safety, Home Health Risks Including Lead and Radon"
Kajority Press Release,07/20/21,https://www.banking.senate.gov/newsroom/majority/brown-applauds-interagency-work-on-new-community-reinvestment-act-rule,Brown Applauds Interagency Work on New Community Reinvestment Act Rule
Kajority Press Release,07/20/21,https://www.banking.senate.gov/newsroom/majority/brown-as-climate-change-fuels-disasters-we-must-shore-up-our-nations-infrastructure,"Brown: As Climate Change Fuels Disasters, We Must Shore Up Our Nation’s Infrastructure"
Minority Press Release,07/22/21,https://www.banking.senate.gov/newsroom/minority/toomey-meets-with-masih-alinejad-iranian-american-dissident-journalist-and-target-of-tehrans-kidnapping-plot,"Toomey Meets with Masih Alinejad, Iranian-American Dissident Journalist and Target of Tehran’s Kidnapping Plot"
Minority Press Release,07/20/21,https://www.banking.senate.gov/newsroom/minority/toomey-murky-global-warming-data-does-not-justify-higher-prices-for-consumers,Toomey: Murky Global Warming Data Does Not Justify Higher Prices for Consumers
Hearings,07/29/21 10:00AM,https://www.banking.senate.gov/hearings/protecting-americans-from-debt-traps-by-extending-the-militarys-36-interest-rate-cap-to-everyone,Protecting Americans from Debt Traps by Extending the Military's 36% Interest Rate Cap to Everyone
Hearings,07/27/21 03:00PM,https://www.banking.senate.gov/hearings/protecting-student-loan-borrowers-and-the-economy-in-upcoming-transitions,Protecting Student Loan Borrowers and the Economy in Upcoming Transitions
Hearings,07/27/21 10:00AM,https://www.banking.senate.gov/hearings/cryptocurrencies-what-are-they-good-for,Cryptocurrencies: What are they good for?
Hearings,07/22/21 10:00AM,https://www.banking.senate.gov/hearings/examining-frameworks-to-address-future-pandemic-risk,Examining Frameworks to Address Future Pandemic Risk
Hearings,07/20/21 02:30PM,https://www.banking.senate.gov/hearings/safe-at-home-preserving-and-improving-federally-assisted-housing,Safe at Home: Preserving and Improving Federally Assisted Housing
Hearings,07/20/21 10:00AM,https://www.banking.senate.gov/hearings/21st-century-communities_climate-change-resilience-and-reinsurance,"21st Century Communities:  Climate Change, Resilience, and Reinsurance"
