category,date,url,title
Minority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/minority/toomey-imposing-36-interest-rate-cap-on-all-consumers-would-harm-access-to-credit,Toomey: Imposing 36% Interest Rate Cap on All Consumers Would Harm Access to Credit
Kajority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/majority/brown-passing-36-rate-cap-bill-would-protect-americans-from-debt-traps,"
BROWN: PASSING 36% RATE CAP BILL WOULD PROTECT AMERICANS FROM DEBT TRAPS"
Minority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/minority/banking-republicans-oppose-treasury-nominees-over-nord-stream-ii-ag,Banking Republicans Oppose Treasury Nominees Over Nord Stream II AG
Minority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/minority/toomey-lawmakers-should-work-to-better-understand-potential-uses-of-cryptocurrencies,Toomey: Lawmakers Should Work to Better Understand Potential Uses of Cryptocurrencies
Kajority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/majority/us-senators-seek-to-cap-consumer-loans-at-36,U.S. Senators Seek to Cap Consumer Loans at 36%
Kajority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/majority/brown-presses-cfpb-to-address-risks-to-consumers-from-fintechs-like-chime,Brown Presses CFPB to Address Risks to Consumers from Fintechs Like Chime
Kajority Press Release,07/27/21,https://www.banking.senate.gov/newsroom/majority/brown-cryptocurrencies-put-americans-hard-earned-money-at-risk,Brown: Cryptocurrencies Put Americans’ Hard-earned Money at Risk
Hearings,08/03/21 02:30PM,https://www.banking.senate.gov/hearings/protecting-consumers-from-financial-fraud-and-scams-in-the-pandemic-recovery-economy,Protecting Consumers from Financial Fraud and Scams in the Pandemic Recovery Economy
Hearings,08/03/21 10:00AM,https://www.banking.senate.gov/hearings/oversight-of-regulators-does-our-financial-system-work-for-everyone,Oversight of Regulators: Does our Financial System Work for Everyone?
Hearings,07/29/21 10:00AM,https://www.banking.senate.gov/hearings/protecting-americans-from-debt-traps-by-extending-the-militarys-36-interest-rate-cap-to-everyone,Protecting Americans from Debt Traps by Extending the Military's 36% Interest Rate Cap to Everyone
Hearings,07/27/21 03:00PM,https://www.banking.senate.gov/hearings/protecting-student-loan-borrowers-and-the-economy-in-upcoming-transitions,Protecting Student Loan Borrowers and the Economy in Upcoming Transitions
Hearings,07/27/21 10:00AM,https://www.banking.senate.gov/hearings/cryptocurrencies-what-are-they-good-for,Cryptocurrencies: What are they good for?
