category,date,url,content
Nominations,11/17/21,https://www.congress.gov/nomination/117th-congress/1418,"3 nominations, beginning with Casey E. Bean, and ending with Erich R. Kuss"
Nominations,11/17/21,https://www.congress.gov/nomination/117th-congress/1419,"One nomination, beginning with Ronald P. Verdonk, and ending with Ronald P. Verdonk"
Nominations,11/17/21,https://www.congress.gov/nomination/117th-congress/1417,"47 nominations, beginning with Roxana Aguirre, and ending with Peter S. Zube"
Nominations,11/17/21,https://www.congress.gov/nomination/117th-congress/1409,"Laura Farnsworth Dogu, of Texas, a Career Member of the Senior Foreign Service, Class of Career Minister, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Honduras."
Nominations,11/17/21,https://www.congress.gov/nomination/117th-congress/1410,"N. Nickolas Perry, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Jamaica."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1369,"Amanda Bennett, of the District of Columbia, to be Chief Executive Officer of the United States Agency for Global Media, vice Michael Pack."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1371,"Elizabeth H. Richard, of Virginia, a Career Member of the Senior Foreign Service, Class of Career Minister, to be Coordinator for Counterterrorism, with the rank and status of Ambassador at Large, vice Nathan Alexander Sales."
Nominations,11/15/21,https://www.congress.gov/nomination/117th-congress/1370,"Geeta Rao Gupta, of Virginia, to be Ambassador at Large for Global Women's Issues, vice Kelley Eckels Currie."
