category,date,url,title
minority,10/01/21,https://www.judiciary.senate.gov/press/rep/releases/grassley-pushes-amateur-sports-organization-to-comply-with-law-amid-alleged-obstruction-of-investigation-into-sexual-abuse,Grassley Pushes Amateur Sports Organization to Comply with Law amid Alleged Obstruction of Investigation into Sexual Abuse
minority,10/06/21,https://www.judiciary.senate.gov/grassley-statement-at-hearing-on-elections-legislation,Grassley Statement at Hearing on Elections Legislation
minority,10/06/21,https://www.judiciary.senate.gov/grassley-opening-remarks-at-hearing-on-nominations,Grassley Opening Remarks at Hearing on Nominations
minority,10/05/21,https://www.judiciary.senate.gov/grassley-opening-statement-at-hearing-on-vawa,Grassley Opening Statement at Hearing on VAWA
hearings,10/07/21,https://www.judiciary.senate.gov/meetings/09/30/2021/executive-business-meeting,Executive Business Meeting
minority,09/30/21,https://www.judiciary.senate.gov/grassley-statement-at-executive-business-meeting-to-consider-us-attorney-nominees,Grassley Statement at Executive Business Meeting to consider U.S. Attorney Nominees
hearings,10/06/21,https://www.judiciary.senate.gov/meetings/protecting-a-precious-almost-sacred-right-the-john-r-lewis-voting-rights-advancement-act,"Protecting a Precious, Almost Sacred Right: The John R. Lewis Voting Rights Advancement Act"
hearings,10/06/21,https://www.judiciary.senate.gov/meetings/09/29/2021/nominations,Nominations
hearings,10/05/21,https://www.judiciary.senate.gov/meetings/renewing-and-strengthening-the-violence-against-women-act,Renewing and Strengthening the Violence Against Women Act
hearings,09/30/21,https://www.judiciary.senate.gov/meetings/09/24/2021/executive-business-meeting,Executive Business Meeting
majority,10/05/21,https://www.judiciary.senate.gov/press/dem/releases/breaking-following-judiciary-committee-oversight-hearing-justice-department-to-review-earlier-decision-to-decline-prosecution-of-fbi-agents-who-mishandled-the-nassar-case,"Breaking: Following Judiciary Committee Oversight Hearing, Justice Department to Review Earlier Decision to Decline Prosecution of FBI Agents who Mishandled the Nassar Case"
majority,10/01/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-grassley-booker-lee-introduce-legislation-to-clarify-retroactivity-of-crack-cocaine-sentencing-reform,"Durbin, Grassley, Booker, Lee Introduce Legislation to Clarify Retroactivity of Crack Cocaine Sentencing Reform"
majority,09/30/21,https://www.judiciary.senate.gov/press/dem/releases/senate-judiciary-committee-advances-latest-slate-of-us-attorney-nominations,Senate Judiciary Committee Advances Latest Slate of U.S. Attorney Nominations
