category,date,url,title
majority,9/29/21,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-with-emergency-management-experts-to-examine-natural-disaster-preparedness-and-response,Peters Convenes Hearing with Emergency Management Experts to Examine Natural Disaster Preparedness and Response
minority,9/29/21,http://www.hsgac.senate.gov/media/minority-media/emergency-management-expert-supports-bipartisan-infrastructures-1-billion-investment-in-mitigation-funding-which-will-increase-preparedness-and-help-save-lives,Emergency Management Expert Supports Bipartisan Infrastructure’s $1 Billion Investment in Mitigation Funding Which Will Increase Preparedness & Help Save Lives
majority,9/29/21,http://www.hsgac.senate.gov/media/majority-media/after-passing-house-peters-scott-and-langevin-bipartisan-bill-to-help-protect-k-12-school-systems-from-cyber-attacks-heads-to-president-to-be-signed-into-law,"After Passing House, Peters, Scott, and Langevin Bipartisan Bill to Help Protect K-12 School Systems from Cyber-Attacks Heads to President to Be Signed into Law"
majority,9/28/21,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-introduce-bipartisan-legislation-requiring-critical-infrastructure-entities-to-report-cyber-attacks,Peters and Portman Introduce Bipartisan Legislation Requiring Critical Infrastructure Entities to Report Cyber-Attacks
majority,9/24/21,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-bipartisan-bill-to-improve-transparency-of-federal-spending-signed-into-law,Peters and Portman Bipartisan Bill to Improve Transparency of Federal Spending Signed into Law
minority,9/29/21,http://www.hsgac.senate.gov/media/minority-media/portman-op-ed-in-dayton-daily-news-i-will-continue-to-press-biden-administration-to-take-necessary-steps-to-protect-our-homeland,Portman Op-Ed in Dayton Daily News: I Will Continue to Press Biden Administration to Take Necessary Steps to Protect Our Homeland
minority,9/29/21,http://www.hsgac.senate.gov/media/minority-media/portman-highlights-importance-of-natural-disaster-preparedness,Portman Highlights Importance of Natural Disaster Preparedness
minority,9/28/21,http://www.hsgac.senate.gov/media/minority-media/portman-peters-introduce-bipartisan-legislation-requiring-critical-infrastructure-entities-to-report-cyberattacks,"Portman, Peters Introduce Bipartisan Legislation Requiring Critical Infrastructure Entities to Report Cyberattacks"
minority,9/27/21,http://www.hsgac.senate.gov/media/minority-media/portman-peters-bipartisan-bill-to-improve-transparency-of-federal-spending-signed-into-law,"Portman, Peters Bipartisan Bill to Improve Transparency of Federal Spending Signed into Law"
minority,9/24/21,http://www.hsgac.senate.gov/media/minority-media/portman-encourages-survivors-of-cityxguide-advertisements-to-come-forward-as-owner-pleads-guilty-to-online-sex-trafficking-charges,Portman Encourages Survivors of CityXGuide Advertisements to Come Forward As Owner Pleads Guilty to Online Sex Trafficking Charges
