category,date,url,content
Legislation,10/07/21,https://www.congress.gov/bill/117th-congress/senate-bill/2986,A bill to require a review of sanctions with respect to Russian kleptocrats and human rights abusers.
Legislation,10/07/21,https://www.congress.gov/bill/117th-congress/senate-bill/2956,"A bill to advance targeted, high-impact, and evidence-based inventions for the prevention and treatment of global malnutrition, to improve the coordination of such programs, and for other purposes."
Legislation,10/07/21,https://www.congress.gov/bill/117th-congress/senate-bill/2967,A bill to establish an Assistant Secretary of State for Arctic Affairs.
