category,date,url,title
Majority Press Release,11/06/21,https://www.banking.senate.gov/newsroom/majority/bipartisan-infrastructure-bill-with-historic-brown-provisions-to-invest-in-ohio-communities-create-good-paying-american-jobs-now-headed-to-the-presidents-desk,"Bipartisan Infrastructure Bill with Historic Brown Provisions to Invest in Ohio Communities, Create Good-paying American Jobs Now Headed to the President’s Desk"
Hearings,11/02/21,https://www.banking.senate.gov/hearings/the-libor-transition-protecting-consumers-and-investors,The Libor Transition: Protecting Consumers and Investors
Minority Press Release,11/03/21,https://www.banking.senate.gov/newsroom/minority/toomey-opposes-exim-nominees,Toomey Opposes EXIM Nominees
Majority Press Release,11/04/21,https://www.banking.senate.gov/newsroom/majority/brown-waters-maloney-urge-treasury-to-take-swift-action-to-implement-law-cracking-down-on-anonymous-shell-companies,"Brown, Waters, Maloney Urge Treasury to Take Swift Action to Implement Law Cracking Down on Anonymous Shell Companies"
Majority Press Release,11/03/21,https://www.banking.senate.gov/newsroom/majority/senate-banking-and-housing-committee-advances-key-biden-administration-nominees,Senate Banking and Housing Committee Advances Key Biden Administration Nominees
Majority Press Release,11/02/21,https://www.banking.senate.gov/newsroom/majority/brown-our-economys-transition-from-libor-must-protect-consumers-and-investors,Brown: Our Economy’s Transition from Libor Must Protect Consumers and Investors
Minority Press Release,11/03/21,https://www.banking.senate.gov/newsroom/minority/toomey-statement-on-fed-taper-announcement,Toomey Statement on Fed Taper Announcement
Minority Press Release,11/03/21,https://www.banking.senate.gov/newsroom/minority/toomey-on-professor-omarovas-refusal-to-turn-over-thesis-on-marxism-what-is-she-hiding,Toomey on Professor Omarova’s Refusal to Turn Over Thesis on Marxism: What is She Hiding?
Minority Press Release,11/02/21,https://www.banking.senate.gov/newsroom/minority/toomey-warns-regulators-against-restricting-sofr-alternatives,Toomey Warns Regulators Against Restricting SOFR Alternatives
Markups,11/03/21,https://www.banking.senate.gov/hearings/to-vote-on-nominations-,To Vote On Nominations 
