category,date,url,title
hearings,02/17/22,https://www.judiciary.senate.gov/meetings/02/10/2022/executive-business-meeting,Executive Business Meeting
hearings,02/16/22,https://www.judiciary.senate.gov/meetings/02/09/2022/nominations,Nominations
minority,02/18/22,https://www.judiciary.senate.gov/press/rep/releases/grassley-stem-opt-program-distorted-into-back-door-visa-for-foreign-students-with-no-accountability-protections,"Grassley: STEM OPT Program Distorted into Back Door Visa for Foreign Students with no Accountability, Protections"
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/senate-republican-blocks-durbin-democrats-attempts-to-fill-critical-law-enforcement-positions,"Senate Republican Blocks Durbin, Democrats' Attempts to Fill Critical Law Enforcement Positions"
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-questions-judicial-nominees-in-senate-judiciary-committee-hearing,Durbin Questions Judicial Nominees in Senate Judiciary Committee Hearing
minority,02/17/22,https://www.judiciary.senate.gov/press/rep/releases/grassley-statement-on-watchdog-warnings-about-deficient-vetting-of-afghan-evacuees,Grassley Statement on Watchdog Warnings about Deficient Vetting of Afghan Evacuees
minority,02/17/22,https://www.judiciary.senate.gov/grassley-remarks-on-crossfire-investigation-at-senate-judiciary-executive-business-meeting,Grassley Remarks on Crossfire Investigation at Senate Judiciary Executive Business Meeting
minority,02/17/22,https://www.judiciary.senate.gov/grassley-to-homeland-security-dept_-stem-opt-program,Grassley to Homeland Security Dept. - STEM OPT Program
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-during-latest-nominations-hearing,Durbin Delivers Opening Statement During Latest Nominations Hearing
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-responds-to-senator-johnson-withholding-blue-slip-for-eastern-district-of-wisconsin-nominee,Durbin Responds to Senator Johnson Withholding Blue Slip for Eastern District of Wisconsin Nominee
