category,date,url,content
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/494,"Daniel J. Kritenbrink, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be an Assistant Secretary of State (East Asian and Pacific Affairs), vice David Stilwell."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/550,"Jessica Lewis, of Ohio, to be an Assistant Secretary of State (Political-Military Affairs), vice R. Clarke Cooper."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/446,"Monica P. Medina, of Maryland, to be Assistant Secretary of State for Oceans and International Environmental and Scientific Affairs, vice Kerri-Ann Jones, resigned."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/548,"Karen Erika Donfried, of the District of Columbia, to be an Assistant Secretary of State (European Affairs and Eurasian Affairs), vice A. Wess Mitchell, resigned."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/447,"Todd D. Robinson, of New Jersey, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Assistant Secretary of State (International Narcotics and Law Enforcement Affairs), vice Kirsten Dawn Madison."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/545,"Mary Catherine Phee, of Illinois, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be an Assistant Secretary of State (African Affairs), vice Tibor Peter Nagy, Jr."
Nominations,09/21/21,https://www.congress.gov/nomination/117th-congress/1181,"Carla Ravi Koppell, of New York, to be an Assistant Administrator of the United States Agency for International Development, vice Michelle A. Bekkering."
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1165,"Deborah E. Lipstadt, of Georgia, to be Special Envoy to Monitor and Combat Anti-Semitism, with the rank of Ambassador.  (New Position)"
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1163,"French Hill, of Arkansas, to be a Representative of the United States of America to the Seventy-sixth Session of the General Assembly of the United Nations."
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1162,"Sim Farar, of California, to be a Representative of the United States of America to the Seventy-sixth Session of the General Assembly of the United Nations."
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1160,"Adriana Debora Kugler, of Maryland, to be United States Executive Director of the International Bank for Reconstruction and Development for a term of two years, vice Jennifer D. Nordquist."
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1007, 08/09/2021
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1161,"Thomas Carnahan, of Missouri, to be a Representative of the United States of America to the Seventy-sixth Session of the General Assembly of the United Nations."
Nominations,09/20/21,https://www.congress.gov/nomination/117th-congress/1164,"Barbara Lee, of California, to be a Representative of the United States of America to the Seventy-sixth Session of the General Assembly of the United Nations."
Legislation,09/21/21,https://www.congress.gov/bill/117th-congress/senate-resolution/375,"A resolution supporting efforts to strengthen protection, assistance, and solutions for Venezuelan women and children."
Legislation,09/21/21,https://www.congress.gov/bill/117th-congress/senate-bill/2770,A bill to require the Secretary of State to designate the Taliban as a foreign terrorist organization.
