category,date,url,title
minority,06/07/22,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-the-presidents-budget2023,Crapo Statement at Hearing on The President’s Budget
majority,06/09/22,https://www.finance.senate.gov/chairmans-news/wyden-and-pallone-urge-medicaid-to-protect-women-and-families-right-to-choose-their-doctor,Wyden and Pallone Urge Medicaid to Protect Women and Families' Right to Choose their Doctor
minority,06/06/22,https://www.finance.senate.gov/ranking-members-news/finance-committee-republicans-demand-oversight-of-state-local-funds-in-american-rescue-plan,"Finance Committee Republicans Demand Oversight of State, Local Funds in American Rescue Plan"
majority,06/08/22,https://www.finance.senate.gov/chairmans-news/memorandum-wyden-statement-on-nomination-of-doug-mckalip-as-chief-agricultural-negotiator-at-ustr_,Memorandum: Wyden Statement on Nomination of Doug McKalip as Chief Agricultural Negotiator at USTR
majority,06/07/22,https://www.finance.senate.gov/chairmans-news/memorandum-wyden-statement-on-gao-reports-on-unemployment-insurance-,Memorandum: Wyden Statement on GAO Reports on Unemployment Insurance
majority,06/07/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-with-treasury-secretary-janet-yellen,Wyden Statement at Finance Committee Hearing with Treasury Secretary Janet Yellen
majority,06/07/22,https://www.finance.senate.gov/chairmans-news/memorandum-wyden-statement-on-suspension-of-solar-trade-investigation-,Memorandum: Wyden Statement on Suspension of Solar Trade Investigation
majority,06/06/22,https://www.finance.senate.gov/chairmans-news/media-advisory-finance-committee-to-hold-budget-hearing-with-secretary-yellen,Media Advisory: Finance Committee to Hold Budget Hearing with Secretary Yellen
hearings,06/15/22,https://www.finance.senate.gov/hearings/supply-chain-resiliency-alleviating-backlogs-and-strengthening-long-term-security,
hearings,06/14/22,https://www.finance.senate.gov/hearings/examining-the-impact-of-south-dakota-v-wayfair-on-small-businesses-and-remote-sales,Examining the Impact of South Dakota v. Wayfair on Small Businesses and Remote Sales
hearings,06/07/22,https://www.finance.senate.gov/hearings/the-presidents-fiscal-year-2023-budget,The President’s Fiscal Year 2023 Budget
