category,date,url,content
Treaties,5/25/22,https://www.foreign.senate.gov/treaties/amendment-to-montreal-protocol-kigali-amendment,"Amendment to Montreal Protocol (""Kigali Amendment"")"
Nominations,05/26/22,https://www.congress.gov/nomination/117th-congress/2204,"Mark W. Libby, of Massachusetts, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Azerbaijan."
Nominations,05/26/22,https://www.congress.gov/nomination/117th-congress/492,"Marcia Stephens Bloom Bernicat, of New Jersey, a Career Member of the Senior Foreign Service, Class of the Minister-Counselor,  to be Director General of the Foreign Service, vice Carol Z. Perez."
Nominations,05/26/22,https://www.congress.gov/nomination/117th-congress/2205,"Gautam A. Rana, of New Jersey, a Career Member of the Senior Foreign Service, Class of Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Slovak Republic."
Nominations,05/26/22,https://www.congress.gov/nomination/117th-congress/2202,"Angela Price Aggeler, of the District of Columbia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of North Macedonia."
Nominations,05/26/22,https://www.congress.gov/nomination/117th-congress/2203,"Marie C. Damour, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Fiji, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Kiribati, the Republic of Nauru, the Kingdom of Tonga, and Tuvalu."
Nominations,05/25/22,https://www.congress.gov/nomination/117th-congress/1692,"Jane Hartley, of New York, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the United Kingdom of Great Britain and Northern Ireland."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1055,"Michael Battle, of Georgia, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the United Republic of Tanzania."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1765,"Reuben E. Brigety II, of Florida, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of South Africa."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1753,"Michael J. Adler, of Maryland, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of South Sudan."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1963,"Michael C. Gonzales, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Zambia."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/2170,"164 nominations, beginning with Donald R. Alderman, and ending with John M. Grondelski"
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1467,"Margaret C. Whitman, of Colorado, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Kenya."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/2173,"Joey R. Hood, of New Hampshire, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Tunisia."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/1754,"John T. Godfrey, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of the Sudan."
Nominations,05/24/22,https://www.congress.gov/nomination/117th-congress/2172,"Jonathan Henick, of Virginia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Uzbekistan."
