category,date,url,title
Minority Press Release,10/07/21,https://www.banking.senate.gov/newsroom/minority/toomey-raises-concerns-over-hud-nominees,Toomey Raises Concerns Over HUD Nominees
Hearings,10/07/21,https://www.banking.senate.gov/hearings/09/30/2021/nomination-hearing,Nomination Hearing
Minority Press Release,10/06/21,https://www.banking.senate.gov/newsroom/minority/toomey-on-senate-floor-ive-never-seen-a-more-radical-regulatory-nominee-than-saule-omarova,Toomey on Senate Floor: I’ve Never Seen a More ‘Radical’ Regulatory Nominee Than Saule Omarova
Minority Press Release,10/06/21,https://www.banking.senate.gov/newsroom/minority/toomey-calls-on-omarova-to-turn-over-her-moscow-state-thesis-on-marxism,Toomey Calls on Omarova to Turn Over Her Moscow State Thesis on Marxism
Minority Press Release,10/05/21,https://www.banking.senate.gov/newsroom/minority/toomey-lifting-sanctions-on-taliban-would-be-a-grave-mistake,Toomey: Lifting Sanctions on Taliban Would Be a Grave Mistake
Hearings,10/05/21,https://www.banking.senate.gov/hearings/afghanistans-future-assessing-the-national-security-humanitarian-and-economic-implications-of-the-taliban-takeover,"Afghanistan’s Future: Assessing the National Security, Humanitarian and Economic Implications of the Taliban Takeover"
Majority Press Release,10/07/21,https://www.banking.senate.gov/newsroom/majority/brown-these-nominees-will-strengthen-national-security-and-expand-housing-opportunities-across-the-country,Brown: These Nominees Will Strengthen National Security and Expand Housing Opportunities Across the Country
Majority Press Release,10/06/21,https://www.banking.senate.gov/newsroom/majority/brown-blasts-ranking-member-toomey-for-red-scare-attacks-on-saule-omarova,Brown Blasts Ranking Member Toomey For Red Scare Attacks On Saule Omarova
Majority Press Release,10/05/21,https://www.banking.senate.gov/newsroom/majority/brown-we-must-send-humanitarian-aid-to-the-afghan-people_while-ensuring-funds-dont-fall-into-taliban-hands,Brown: We Must Send Humanitarian Aid to the Afghan People – While Ensuring Funds Don’t Fall Into Taliban Hands
Majority Press Release,10/05/21,https://www.banking.senate.gov/newsroom/majority/senate-banking-and-housing-committee-votes-on-key-biden-administration-nominees,Senate Banking and Housing Committee Votes on Key Biden Administration Nominees
Majority Press Release,10/04/21,https://www.banking.senate.gov/newsroom/majority/brown-statement-on-the-pandora-papers,Brown Statement on the Pandora Papers
Markups,10/05/21,https://www.banking.senate.gov/hearings/09/28/2021/executive-session,Executive Session
