category,date,url,content
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/772,"Julieta Valls Noyes, of Virginia, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Assistant Secretary of State (Population, Refugees, and Migration), vice Anne Claire Richard."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/776,"Bathsheba Nell Crocker, of the District of Columbia, to be Representative of the United States of America to the Office of the United Nations and Other International Organizations in Geneva, with the rank of Ambassador."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/547,"Adam Scheinman, of Virginia, to be Special Representative of the President for Nuclear Nonproliferation, with the rank of Ambassador."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/492,"Marcia Stephens Bloom Bernicat, of New Jersey, a Career Member of the Senior Foreign Service, Class of the Minister-Counselor,  to be Director General of the Foreign Service, vice Carol Z. Perez."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/777,"Michael Carpenter, of the District of Columbia, to be U.S. Representative to the Organization for Security and Cooperation in Europe, with the rank of Ambassador."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/549,"Barbara A. Leaf, of Virginia, to be an Assistant Secretary of State (Near Eastern Affairs), vice David Schenker."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/785,"Denise Campbell Bauer, of California, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the French Republic, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Principality of Monaco."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/736,"Julianne Smith, of Michigan, to be United States Permanent Representative on the Council of the North Atlantic Treaty Organization, with the rank and status of Ambassador Extraordinary and Plenipotentiary."
Nominations,09/15/21,https://www.congress.gov/nomination/117th-congress/416,"C.S. Eliot Kang, of New Jersey, to be an Assistant Secretary of State (International Security and Non-Proliferation), vice Christopher Ashley Ford."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1061,"Oren E. Whyche-Shaw, of Maryland, to be United States Director of the African Development Bank for a term of five years, vice J. Steven Dowd."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/551,"Donald Lu, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Assistant Secretary of State for South Asian Affairs, vice Nisha Desai Biswal."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1060,"Scott A. Nathan, of Massachusetts, to be Chief Executive Officer of the United States International Development Finance Corporation, vice Adam Seth Boehler."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1056,"Thomas Barrett, of Wisconsin, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Grand Duchy of Luxembourg."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/268,"Brian A. Nichols, of Rhode Island, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Assistant Secretary of State (Western Hemisphere Affairs), vice Kimberly Breier, resigned."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1057,"R. Nicholas Burns, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the People's Republic of China."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1059,"Rebecca Eliza Gonzales, of Texas, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Director of the Office of Foreign Missions, with rank of Ambassador, vice Stephen Akard, resigned."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1058,"Rahm Emanuel, of Illinois, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Japan."
Nominations,09/13/21,https://www.congress.gov/nomination/117th-congress/1055,"Michael Battle, of Georgia, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the United Republic of Tanzania."
