category,date,url,title
majority,01/13/22,https://www.judiciary.senate.gov/press/dem/releases/judiciary-committee-advances-nominations-of-one-circuit-court-judge-four-district-court-judges-and-four-us-attorneys,"Judiciary Committee Advances Nominations of One Circuit Court Judge, Four District Court Judges, and Four U.S. Attorneys"
hearings,01/13/22,https://www.judiciary.senate.gov/meetings/01/06/2022/executive-business-meeting,Executive Business Meeting
majority,01/11/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-continues-calling-for-closure-of-guantanamo-bay-on-20th-anniversary-of-the-arrival-of-the-first-detainees,Durbin Continues Calling for Closure of Guantanamo Bay on 20th Anniversary of the Arrival of the First Detainees
majority,01/11/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-questions-witnesses-in-judiciary-committee-hearing-on-domestic-terrorism,Durbin Questions Witnesses in Judiciary Committee Hearing on Domestic Terrorism
majority,01/11/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-in-judiciary-committee-hearing-on-domestic-terrorism,Durbin Delivers Opening Statement in Judiciary Committee Hearing on Domestic Terrorism
majority,01/10/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-to-mcconnell-stop-using-the-filibuster-to-obstruct-voting-rights,Durbin to McConnell: Stop Using the Filibuster to Obstruct Voting Rights
majority,01/07/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-calls-on-senate-colleagues-to-support-voting-rights-legislation,Durbin Calls on Senate Colleagues to Support Voting Rights Legislation
hearings,01/12/22,https://www.judiciary.senate.gov/meetings/01/05/2022/nominations,Nominations
hearings,01/11/22,https://www.judiciary.senate.gov/meetings/the-domestic-terrorism-threat-one-year-after-january-6,The Domestic Terrorism Threat One Year After January 6
minority,01/13/22,https://www.judiciary.senate.gov/01/13/2022/grassley-statement-at-an-executive-business-meeting,Grassley Statement at an Executive Business Meeting
minority,01/11/22,https://www.judiciary.senate.gov/grassley-statement-at-hearing-on-the-domestic-terrorism-threat-one-year-after-january-6,Grassley Statement at Hearing on “The Domestic Terrorism Threat One Year After January 6”
