category,date,url,title
Hearings,11/02/21,https://www.banking.senate.gov/hearings/the-libor-transition-protecting-consumers-and-investors,The Libor Transition: Protecting Consumers and Investors
Hearings,10/28/21,https://www.banking.senate.gov/hearings/new-era-for-consumer-protection-the-consumer-financial-protection-bureaus-semi-annual-report-to-congress,New Era for Consumer Protection: The Consumer Financial Protection Bureau’s Semi-Annual Report to Congress
Markups,11/03/21,https://www.banking.senate.gov/hearings/to-vote-on-nominations-,To Vote On Nominations 
Minority Press Release,11/02/21,https://www.banking.senate.gov/newsroom/minority/toomey-warns-regulators-against-restricting-sofr-alternatives,Toomey Warns Regulators Against Restricting SOFR Alternatives
Minority Press Release,11/01/21,https://www.banking.senate.gov/newsroom/minority/toomey-statement-on-biden-administrations-stablecoin-report,Toomey Statement on Biden Administration’s Stablecoin Report
Minority Press Release,10/28/21,https://www.banking.senate.gov/newsroom/minority/toomey-cfpb-returning-to-lawless-anti-business-unaccountable-agency,"Toomey: CFPB Returning to Lawless, Anti-Business, Unaccountable Agency"
Minority Press Release,10/28/21,https://www.banking.senate.gov/newsroom/minority/toomey-launches-effort-to-preserve-commission-free-trading,Toomey Launches Effort to Preserve Commission-Free Trading
Majority Press Release,11/02/21,https://www.banking.senate.gov/newsroom/majority/brown-our-economys-transition-from-libor-must-protect-consumers-and-investors,Brown: Our Economy’s Transition from Libor Must Protect Consumers and Investors
Majority Press Release,11/01/21,https://www.banking.senate.gov/newsroom/majority/brown-new-financial-technology-must-play-by-existing-rules,Brown: New Financial Technology Must Play By Existing Rules
Majority Press Release,10/28/21,https://www.banking.senate.gov/newsroom/majority/brown-director-chopra-will-stand-up-for-americans-usher-in-a-new-era-of-consumer-protections,"Brown: Director Chopra Will Stand Up for Americans, Usher in a New Era of Consumer Protections"
