category,date,url,title
hearings,02/17/22,https://www.judiciary.senate.gov/meetings/02/10/2022/executive-business-meeting,Executive Business Meeting
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/senate-republican-blocks-durbin-democrats-attempts-to-fill-critical-law-enforcement-positions,"Senate Republican Blocks Durbin, Democrats' Attempts to Fill Critical Law Enforcement Positions"
hearings,02/16/22,https://www.judiciary.senate.gov/meetings/02/09/2022/nominations,Nominations
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-questions-judicial-nominees-in-senate-judiciary-committee-hearing,Durbin Questions Judicial Nominees in Senate Judiciary Committee Hearing
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-during-latest-nominations-hearing,Durbin Delivers Opening Statement During Latest Nominations Hearing
majority,02/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-responds-to-senator-johnson-withholding-blue-slip-for-eastern-district-of-wisconsin-nominee,Durbin Responds to Senator Johnson Withholding Blue Slip for Eastern District of Wisconsin Nominee
majority,02/15/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-highlights-johnson-and-johnsons-shameful-texas-two-step-maneuver-on-senate-floor,"Durbin Highlights Johnson & Johnson's Shameful ""Texas Two-Step"" Maneuver on Senate Floor"
majority,02/11/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-colleagues-press-ice-on-excessive-and-seemingly-indiscriminate-use-of-solitary-confinement,"Durbin, Colleagues Press ICE on ""Excessive and Seemingly Indiscriminate"" Use of Solitary Confinement"
majority,02/11/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-calls-on-fbi-bureau-of-justice-statistics-to-collect-nationwide-data-on-carjacking,"Durbin Calls On FBI, Bureau of Justice Statistics to Collect Nationwide Data on Carjacking"
minority,02/14/22,https://www.judiciary.senate.gov/press/rep/releases/grassley-questions-garland-justice-department-for-masquerading-partisan-gun-control-as-a-solution-to-violent-crime,Grassley Questions Garland Justice Department for Masquerading Partisan Gun Control as a Solution to Violent Crime
minority,02/17/22,https://www.judiciary.senate.gov/grassley-remarks-on-crossfire-investigation-at-senate-judiciary-executive-business-meeting,Grassley Remarks on Crossfire Investigation at Senate Judiciary Executive Business Meeting
minority,02/14/22,https://www.judiciary.senate.gov/grassley-to-justice-dept_-gun-crime-initiative,Grassley to Justice Dept. - Gun Crime Initiative
