category,date,url,title
majority,11/16/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-in-senate-judiciary-committee-dhs-oversight-hearing,Durbin Delivers Opening Statement in Senate Judiciary Committee DHS Oversight Hearing
hearings,11/18/21,https://www.judiciary.senate.gov/meetings/11/10/2021/executive-business-meeting,Executive Business Meeting
minority,11/17/21,https://www.judiciary.senate.gov/press/rep/releases/grassley-demands-answers-in-dojs-and-fbis-heavy-handed-targeting-of-project-veritas-personnel,Grassley Demands Answers in DOJ’s and FBI’s Heavy-Handed Targeting of Project Veritas Personnel
majority,11/16/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-calls-on-ag-garland-to-dismiss-bop-director-carvajal,Durbin Calls on AG Garland to Dismiss BOP Director Carvajal
hearings,11/17/21,https://www.judiciary.senate.gov/meetings/11/10/2021/nominations,Nominations
hearings,11/16/21,https://www.judiciary.senate.gov/meetings/10/20/2021/oversight-of-the-department-of-homeland-security,Oversight of the Department of Homeland Security
minority,11/16/21,https://www.judiciary.senate.gov/press/rep/releases/judiciary-committee-leaders-press-dea-on-lack-of-internal-oversight,Judiciary Committee Leaders Press DEA on Lack of Internal Oversight
minority,11/17/21,https://www.judiciary.senate.gov/grassley-statement-at-a-hearing-on-nominations,Grassley Statement at a Hearing on Nominations
minority,11/16/21,https://www.judiciary.senate.gov/grassley-statement-at-dhs-oversight-hearing,Grassley Statement at DHS Oversight Hearing
minority,11/17/21,https://www.judiciary.senate.gov/grassley-to-justice-dept-fbi_-project-veritas,"Grassley to Justice Dept., FBI - Project Veritas"
minority,11/16/21,https://www.judiciary.senate.gov/grassley-durbin-to-dea_-oversight-of-foreign-operations,"Grassley, Durbin to DEA - Oversight of Foreign Operations"
