category,date,title,url,summary
Press Release,02/4/2022,Cantwell Delivers Remarks on Legislation to Boost America’s Competitiveness,https://www.commerce.senate.gov/2022/2/cantwell-delivers-remarks-on-legislation-to-boost-america-s-competitiveness,
Markups,02/2/2022,Executive Session,https://www.commerce.senate.gov/2022/2/executive-session,"U.S. Senator Maria Cantwell (D-Wash.), Chair of the Senate Committee on Commerce, Science, and Transportation, will convene an executive session at 10:00 a.m. on Wednesday, February 2, 2022, to consider the following nominations:"
Hearings,02/9/2022,Nominations Hearing,https://www.commerce.senate.gov/2022/2/nominations-hearing,"WASHINGTON, D.C.—U.S. Senator Maria Cantwell (D-Wash.), Chair of the Senate Committee on Commerce, Science, and Transportation, today announced a full committee hearing at 10:00 a.m. on Wednesday, February 9, 2022, to consider the following nomination:"
Press Release,02/2/2022,Commerce Committee Approves Ten Biden Nominations,https://www.commerce.senate.gov/2022/2/commerce-committee-approves-ten-biden-nominations,"WASHINGTON, D.C. — The U.S. Senate Committee on Commerce, Science, and Transportation approved ten Biden Administration Nominations and fifteen Coast Guard Officer Promotions during today’s Executive Session. All are subject to approval by the full Senate."
Press Release,02/2/2022,TRANSCRIPT: Cantwell Opening Statement at Executive Session on Nominations,https://www.commerce.senate.gov/2022/2/transcript-cantwell-opening-statement-at-executive-session-on-nominations,"WASHINGTON, D.C. -- U.S. Senator Maria Cantwell (D-Wash.), Chair of the Committee on Commerce, Science, and Transportation, delivered the following opening statement during today’s Executive Session to consider ten presidential nominations.  All nominations were reported favorably by the Committee."
Hearings,02/2/2022,Executive Session,https://www.commerce.senate.gov/2022/2/executive-session,"U.S. Senator Maria Cantwell (D-Wash.), Chair of the Senate Committee on Commerce, Science, and Transportation, will convene an executive session at 10:00 a.m. on Wednesday, February 2, 2022, to consider the following nominations:"
Hearings,02/1/2022,Stopping COVID-19 Fraud and Price Gouging,https://www.commerce.senate.gov/2022/2/commerce-committee-announces-subcommittee-hearing-on-february-1-2022,"WASHINGTON, D.C.— U.S. Senator Richard Blumenthal (D-CT), Chair of the Subcommittee on Consumer Protection, Product Safety, and Data Security will convene a hearing titled, “Stopping COVID-19 Fraud and Price Gouging,” at 2:30 p.m. on Tuesday, February, 1, 2022. This hearing will examine the ongoing proliferation of scams and price gouging related to and enabled by the COVID-19 pandemic; highlight efforts to educate consumers about COVID-related scams; and explore proposals to strengthen FTC enforcement against unfair and deceptive practices."
