category,date,url,title
minority,09/23/21,https://www.finance.senate.gov/ranking-members-news/finance-committee-republicans-blast-reckless-tax-and-spend-proposals,Finance Committee Republicans Blast Reckless Tax-and-Spend Proposals
hearings,09/22/21,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-christi-a-grimm-of-colorado-to-be-inspector-general-department-of-health-and-human-services-and-neil-harvey-macbride-of-virginia-to-be-general-counsel-for-the-department-of-the-treasury_,"Hearing to Consider the Nominations of Christi A. Grimm, of Colorado, to be Inspector General, Department of Health and Human Services and Neil Harvey MacBride, of Virginia, to be General Counsel for the Department of the Treasury."
minority,09/22/21,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-nomination-hearing-september-22,Crapo Statement at Nomination Hearing
minority,09/21/21,https://www.finance.senate.gov/ranking-members-news/crapo-job-killing-tax-hikes-will-hurt-middle-class-help-china,"Crapo: Job-Killing Tax Hikes will Hurt Middle Class, Help China"
hearings,09/21/21,https://www.finance.senate.gov/hearings/policy-options-for-improving-ssi,Policy Options for Improving SSI
majority,09/23/21,https://www.finance.senate.gov/chairmans-news/wyden-applauds-confirmation-of-sarah-bianchi-as-deputy-us-trade-representative,Wyden Applauds Confirmation of Sarah Bianchi as Deputy U.S. Trade Representative
majority,09/23/21,https://www.finance.senate.gov/chairmans-news/wyden-eshoo-press-big-five-publishers-on-costly-overly-restrictive-e-book-contracts-with-libraries,"Wyden, Eshoo Press Big Five Publishers on Costly, Overly Restrictive E-Book Contracts with Libraries"
majority,09/23/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-senate-floor-on-vote-to-confirm-sarah-bianchi-as-deputy-ustr,Wyden Statement on Senate Floor on Vote to Confirm Sarah Bianchi as Deputy USTR
majority,09/23/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-white-house-cea-report-on-billionaires-tax-rate,Wyden Statement on White House CEA Report on Billionaires Tax Rate
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-praises-confirmation-of-jayme-white-as-deputy-us-trade-representative-lily-batchelder-as-assistant-secretary-of-treasury-for-tax-policy,"Wyden Praises Confirmation of Jayme White as Deputy U.S. Trade Representative, Lily Batchelder as Assistant Secretary of Treasury for Tax Policy"
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-senate-floor-on-vote-to-confirm-jayme-white-as-deputy-ustr,Wyden Statement on Senate Floor on Vote to Confirm Jayme White as Deputy USTR
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-on-senate-floor-on-vote-to-confirm-lily-batchelder-to-be-assistant-treasury-secretary-for-tax-policy,Wyden Statement on Senate Floor on Vote to Confirm Lily Batchelder to be Assistant Treasury Secretary for Tax Policy
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-crapo-solicit-policy-proposals-to-address-unmet-mental-health-needs,"Wyden, Crapo Solicit Policy Proposals to Address Unmet Mental Health Needs"
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-the-nominations-of-christi-grimm-to-hhs-and-neil-macbride-to-treasury,Wyden Statement at Finance Committee Hearing on the Nominations of Christi Grimm to HHS and Neil MacBride to Treasury
majority,09/22/21,https://www.finance.senate.gov/chairmans-news/wyden-applauds-cms-action-on-health-care-price-transparency,Wyden Applauds CMS Action on Health Care Price Transparency
majority,09/20/21,https://www.finance.senate.gov/chairmans-news/wyden-applauds-cahoots-planning-grant-awards-for-20-states,Wyden Applauds Cahoots Planning Grant Awards For 20 States
