category,date,url,title
Majority Press Release,01/14/22,https://www.banking.senate.gov/newsroom/majority/brown-applauds-bidens-nominees-for-fed-board,Brown Applauds Biden’s Nominees for Fed Board
Hearings,01/13/22,https://www.banking.senate.gov/hearings/01/04/2022/nomination-hearing-1,Nomination Hearing
Majority Press Release,01/13/22,https://www.banking.senate.gov/newsroom/majority/brown-colleagues-urge-cfpb-to-improve-lending-for-women-owned-minority-owned-and-small-businesses,"Brown, Colleagues Urge CFPB to Improve Lending for Women-owned, Minority-owned, and Small Businesses"
Majority Press Release,01/13/22,https://www.banking.senate.gov/newsroom/majority/brown-brainard-and-thompson-will-put-workers-families-first,"Brown: Brainard and Thompson Will Put Workers, Families First"
Majority Press Release,01/11/22,https://www.banking.senate.gov/newsroom/majority/brown-in-second-term-powell-must-ensure-economy-works-for-everyone,"Brown: In Second Term, Powell Must Ensure Economy Works for Everyone"
Hearings,01/11/22,https://www.banking.senate.gov/hearings/01/04/2022/nomination-hearing,Nomination Hearing
Minority Press Release,01/13/22,https://www.banking.senate.gov/newsroom/minority/toomey-statement-on-president-bidens-fed-nominees,Toomey Statement on President Biden’s Fed Nominees
Minority Press Release,01/13/22,https://www.banking.senate.gov/newsroom/minority/toomey-votes-to-impose-sanctions-on-nord-stream-2-pipeline,Toomey Votes to Impose Sanctions on Nord Stream 2 Pipeline
Minority Press Release,01/13/22,https://www.banking.senate.gov/newsroom/minority/toomey-opening-statement-at-brainard-thompson-nomination-hearing,"Toomey Opening Statement at Brainard, Thompson Nomination Hearing"
Minority Press Release,01/11/22,https://www.banking.senate.gov/newsroom/minority/toomey-opening-statement-at-fed-chairman-powells-nomination-hearing,Toomey Opening Statement at Fed Chairman Powell’s Nomination Hearing
