category,date,url,content
Nominations,08/11/21,https://www.congress.gov/nomination/117th-congress/735,"Kenneth Lee Salazar, of Colorado, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the United Mexican States."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1029,"Marc R. Stanley, of Texas, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Argentine Republic."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1028,"Leopoldo Martinez Nucete, of Virginia, to be United States Executive Director of the Inter-American Development Bank for a term of three years, vice Eliot Pedrosa."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1031,"Victoria Reggie Kennedy, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Austria."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1044,"Ramin Toloui, of Iowa, to be an Assistant Secretary of State (Economic and Business Affairs), vice Manisha Singh."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1033,"David R. Gilmour, of the District of Columbia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Equatorial Guinea."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1034,"Sarah H. Cleveland, of New York, to be Legal Adviser of the Department of State, vice Jennifer Gillian Newstead, resigned."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1015, 08/09/2021
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1027,"Nicole L. Angarella, of Virginia, to be Inspector General, United States Agency for International Development, vice Ann Calvaresi Barr, resigned."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1032,"Maria Fabiana Jorge, of the District of Columbia, to be United States Alternate Executive Director of the Inter-American Development Bank, vice Eliot Pedrosa."
Nominations,08/10/21,https://www.congress.gov/nomination/117th-congress/1030,"Scott Miller, of Colorado, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Swiss Confederation, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Principality of Liechtenstein."
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1010, 08/09/2021
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1009, 08/09/2021
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1005, 08/09/2021
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1004, 08/09/2021
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/493,"Rena Bitter, of the District of Columbia, a Career Member of the Senior Foreign Service, Class of Minister-Counselor,  to be an Assistant Secretary of State (Consular Affairs), vice Carl C. Risch."
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1006,"One nomination, beginning with Maureen E. Cormack, and ending with Maureen E. Cormack"
Nominations,08/09/21,https://www.congress.gov/nomination/117th-congress/1008, 08/09/2021
Nominations,08/09/21,ominations, 08/09/2021
