category,date,url,title
minority,3/8/22,http://www.hsgac.senate.gov/media/minority-media/ahead-of-final-senate-vote-portman-delivers-remarks-on-senate-floor-urging-colleagues-to-support-postal-service-reform-act,"Ahead of Final Senate Vote, Portman Delivers Remarks on Senate Floor Urging Colleagues to Support Postal Service Reform Act"
minority,3/8/22,http://www.hsgac.senate.gov/media/minority-media/senate-passes-portman-peters-historic-bipartisan-postal-service-reform-act,"Senate Passes Portman, Peters Historic, Bipartisan Postal Service Reform Act"
minority,3/7/22,http://www.hsgac.senate.gov/media/minority-media/ahead-of-74-17-cloture-vote-portman-delivers-remarks-on-senate-floor-urging-colleagues-to-pass-postal-service-reform-act,"Ahead of 74-17 Cloture Vote, Portman Delivers Remarks on Senate Floor Urging Colleagues to Pass Postal Service Reform Act"
minority,3/7/22,http://www.hsgac.senate.gov/media/minority-media/portman-cleveland-plain-dealer-op-ed-its-time-for-congress-to-pass-the-bipartisan-pray-safe-act,Portman Cleveland Plain Dealer Op-Ed: It’s Time for Congress to Pass the Bipartisan Pray Safe Act
minority,3/7/22,http://www.hsgac.senate.gov/media/minority-media/portman-cincinnati-enquirer-op-ed-postal-service-could-face-insolvency-unless-changes-are-made,Portman Cincinnati Enquirer Op-Ed: Postal Service Could Face Insolvency Unless Changes Are Made
majority,3/8/22,http://www.hsgac.senate.gov/media/majority-media/senate-passes-peters-and-portman-bipartisan-postal-reform-legislation-,Senate Passes Peters and Portman Bipartisan Postal Reform Legislation
hearings,3/17/22,http://www.hsgac.senate.gov/hearings/pandemic-response-and-accountability-reducing-fraud-and-expanding-access-to-covid-19-relief-through-effective-oversight,Full Committee Hearing : Pandemic Response and Accountability: Reducing Fraud and Expanding Access to COVID-19 Relief through Effective Oversight
hearings,3/16/22,http://www.hsgac.senate.gov/hearings/violent-extremism-and-terrorism-examining-the-threat-to-houses-of-worship-and-public-spaces,Full Committee Hearing : Violent Extremism and Terrorism: Examining the Threat to Houses of Worship and Public Spaces
hearings,3/16/22,http://www.hsgac.senate.gov/hearings/03/09/2022/business-meeting-,Business Meeting : Business Meeting
hearings,3/15/22,http://www.hsgac.senate.gov/hearings/correcting-the-public-record-reforming-federal-and-presidential-records-management,Full Committee Hearing : Correcting the Public Record: Reforming Federal and Presidential Records Management
majority,3/7/22,http://www.hsgac.senate.gov/media/majority-media/at-peters-urging-senate-advances-bipartisan-postal-service-reform-bill-with-strong-bipartisan-support,"At Peters Urging, Senate Advances Bipartisan Postal Service Reform Bill with Strong Bipartisan Support"
hearings,3/14/22,http://www.hsgac.senate.gov/subcommittees/etso/hearings/addressing-the-evolving-threat-of-illegal-drug-trafficking-to-our-communities,Subcommittee Hearing : Addressing the Evolving Threat of Illegal Drug Trafficking to Our Communities
hearings,3/10/22,http://www.hsgac.senate.gov/hearings/nominations-of-krista-boyd-to-be-inspector-general-office-of-personnel-management-and-the-honorable-dana-k-bilyeu-leona-m-bridges-michael-f-gerber-stacie-olivares-and-javier-e-saade-to-be-members-federal-retirement-thrift-investment-board,"Full Committee Hearing : Nominations of Krista Boyd to be Inspector General, Office of Personnel Management, and the Honorable Dana K. Bilyeu, Leona M. Bridges, Michael F. Gerber, Stacie Olivares, and Javier E. Saade to be Members, Federal Retirement Thrift Investment Board"
