category,date,url,title
majority,03/17/22,https://www.finance.senate.gov/chairmans-news/memorandum-repealing-normal-trade-relations-with-russia-in-response-to-ongoing-russian-invasion-of-ukraine,Memorandum: Repealing Normal Trade Relations with Russia in Response to Ongoing Russian Invasion of Ukraine
minority,03/17/22,https://www.finance.senate.gov/ranking-members-news/crapo-to-hold-putin-accountable-congress-must-pass-pntr-suspension-and-russian-oil-ban,"Crapo: To Hold Putin Accountable, Congress Must Pass PNTR Suspension and Russian Oil Ban"
hearings,03/17/22,https://www.finance.senate.gov/hearings/examining-charitable-giving-and-trends-in-the-nonprofit-sector,Examining Charitable Giving and Trends in the Nonprofit Sector
hearings,03/16/22,https://www.finance.senate.gov/hearings/prescription-drug-price-inflation-an-urgent-need-to-lower-drug-prices-in-medicare,Prescription Drug Price Inflation: An Urgent Need to Lower Drug Prices in Medicare
hearings,03/15/22,https://www.finance.senate.gov/hearings/the-promise-and-challenge-of-strategic-trade-engagement-in-the-indo-pacific-region,The Promise and Challenge of Strategic Trade Engagement in the Indo-Pacific Region
majority,03/17/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-examining-charitable-giving-trends-in-the-nonprofit-sector,Wyden Statement at Finance Committee Hearing on Examining Charitable Giving Trends in the Nonprofit Sector
majority,03/16/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-the-prescription-drug-price-inflation-an-urgent-need-to-lower-drug-prices,Wyden Statement at Finance Committee Hearing on the Prescription Drug Price Inflation: An Urgent Need to Lower Drug Prices
majority,03/15/22,https://www.finance.senate.gov/chairmans-news/memorandum-appointment-of-elaine-trevino-to-biden-administration-,Memorandum: Appointment of Elaine Trevino to Biden Administration
majority,03/15/22,https://www.finance.senate.gov/chairmans-news/wyden-urges-cms-to-ease-financial-strain-on-independent-pharmacies-medicare-beneficiaries,"Wyden Urges CMS to Ease Financial Strain on Independent Pharmacies, Medicare Beneficiaries"
minority,03/17/22,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-charitable-giving,Crapo Statement at Hearing on Charitable Giving
minority,03/16/22,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-prescription-drug-pricing,Crapo Statement at Hearing on Prescription Drug Pricing
minority,03/15/22,https://www.finance.senate.gov/ranking-members-news/crapo-inflation-foundation-existed-prior-to-russias-invasion-of-ukraine,Crapo: Inflation Foundation Existed Prior to Russia’s Invasion of Ukraine
minority,03/15/22,https://www.finance.senate.gov/ranking-members-news/crapo-statement-at-hearing-on-strategic-trade-engagement-in-the-indo-pacific-region,Crapo Statement at Hearing on Strategic Trade Engagement in the Indo-Pacific Region
majority,03/15/22,https://www.finance.senate.gov/chairmans-news/finance-committee-to-examine-charitable-giving-and-trends-in-the-nonprofit-sector,Finance Committee to Examine Charitable Giving and Trends in the Nonprofit Sector
majority,03/15/22,https://www.finance.senate.gov/chairmans-news/wyden-statement-at-finance-committee-hearing-on-the-promise-and-challenge-of-strategic-trade-engagement-in-the-indo-pacific-region,Wyden Statement at Finance Committee Hearing on the Promise and Challenge of Strategic Trade Engagement in the Indo-Pacific Region
