category,date,url,title
Hearings,02/15/22,https://www.banking.senate.gov/hearings/examining-the-presidents-working-group-on-financial-markets-report-on-stablecoins,Examining the President’s Working Group on Financial Markets Report on Stablecoins
Majority Press Release,02/10/22,https://www.banking.senate.gov/newsroom/majority/brown-our-housing-market-should-serve-renters-and-communities_not-private-equitys-bottom-lines,Brown: Our Housing Market Should Serve Renters and Communities – Not Private Equity’s Bottom Lines
Hearings,02/10/22,https://www.banking.senate.gov/hearings/how-institutional-landlords-are-changing-the-housing-market,How Institutional Landlords are Changing the Housing Market
Hearings,02/09/22,https://www.banking.senate.gov/hearings/the-role-that-community-development-financial-institutions-and-minority-depository-institutions-serve-in-supporting-communities,The Role that Community Development Financial Institutions and Minority Depository Institutions Serve in Supporting Communities
Hearings,02/08/22,https://www.banking.senate.gov/hearings/02/04/2022/member-and-staff-briefing,Member and Staff Briefing
Majority Press Release,02/09/22,https://www.banking.senate.gov/newsroom/majority/brown-reta-jo-lewis-confirmation-is-a-win-for-american-manufacturing,Brown: Reta Jo Lewis’ Confirmation Is a Win for American Manufacturing
Majority Press Release,02/09/22,https://www.banking.senate.gov/newsroom/majority/brown-highlights-renters-stories-on-senate-floor,Brown Highlights Renters' Stories on Senate Floor
Majority Press Release,02/09/22,https://www.banking.senate.gov/newsroom/majority/brown-hosts-renters-from-across-the-country-for-listening-session-on-how-big-money-landlords-are-changing-the-housing-market,Brown Hosts Renters From Across the Country for Listening Session on How Big Money Landlords Are Changing the Housing Market
Majority Press Release,02/09/22,https://www.banking.senate.gov/newsroom/majority/brown-waters-maloney-applaud-treasury-proposal-to-implement-law-cracking-down-on-anonymous-shell-companies,"Brown, Waters, Maloney Applaud Treasury Proposal to Implement Law Cracking Down on Anonymous Shell Companies"
Majority Press Release,02/07/22,https://www.banking.senate.gov/newsroom/majority/banking-committee-democrats-look-forward-to-the-fdic-getting-back-to-business,Banking Committee Democrats Look Forward to the FDIC Getting Back to Business
Majority Press Release,02/07/22,https://www.banking.senate.gov/newsroom/majority/brown-colleagues-seek-answers-on-reports-of-jpmorgan-robo-signing,"Brown, Colleagues Seek Answers on Reports of JPMorgan Robo-signing"
Majority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/majority/warner-brown-call-on-sec-to-update-human-capital-disclosures-so-that-companies-report-the-number-of-employees-who-are-not-full-time-workersso-that-companies-report-the-number-of-employees-who-are-not-full-time-workers,"Warner, Brown Call on SEC to Update Human Capital Disclosures So That Companies Report the Number of Employees Who Are Not Full-time Workers"
Minority Press Release,02/09/22,https://www.banking.senate.gov/newsroom/minority/toomey-opposes-reta-jo-lewis-for-exim-president,Toomey Opposes Reta Jo Lewis for EXIM President
Minority Press Release,02/08/22,https://www.banking.senate.gov/newsroom/minority/toomey-requests-gao-review-of-recent-massive-hike-in-cdfi-funding,Toomey Requests GAO Review of Recent Massive Hike in CDFI Funding
Minority Press Release,02/07/22,https://www.banking.senate.gov/newsroom/minority/toomey-presses-raskin-on-work-for-obscure-fintech-that-obtained-unusual-access-to-feds-payment-system,Toomey Presses Raskin on Work for Obscure Fintech That Obtained Unusual Access to Fed’s Payment System
Minority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/minority/02/04/2022/toomey-applauds-mcwilliams-tenure-at-fdic,Toomey Applauds McWilliams’ Tenure at FDIC
Minority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/minority/with-digital-yuan-rollout-at-olympic-games-toomey-calls-on-federal-agencies-to-closely-watch-for-national-security-implications,"With Digital Yuan Rollout at Olympic Games, Toomey Calls on Federal Agencies To Closely Watch for National Security Implications"
