category,date,url,title
hearings,02/10/22,https://www.judiciary.senate.gov/meetings/02/03/2022/executive-business-meeting-1,Executive Business Meeting
minority,02/01/22,https://www.judiciary.senate.gov/press/rep/releases/grassley-statement-after-meeting-with-president-biden-discussing-scotus,Grassley Statement after Meeting with President Biden discussing SCOTUS
majority,02/03/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-slams-republican-obstruction-of-critical-law-enforcement-positions,Durbin Slams Republican Obstruction of Critical Law Enforcement Positions
majority,02/01/22,https://www.judiciary.senate.gov/press/dem/releases/king-klobuchar-durbin-share-discussion-draft-to-modernize-electoral-count-act,"King, Klobuchar, Durbin Share Discussion Draft to Modernize Electoral Count Act"
hearings,02/09/22,https://www.judiciary.senate.gov/meetings/targeted-killing-and-the-rule-of-law_the-legal-and-human-costs-of-20-years-of-us-drone-strikes,'Targeted Killing' and the Rule of Law:  The Legal and Human Costs of 20 Years of U.S. Drone Strikes
hearings,02/08/22,https://www.judiciary.senate.gov/meetings/abusing-chapter-11-corporate-efforts-to-side-step-accountability-through-bankruptcy,Abusing Chapter 11: Corporate Efforts to Side-Step Accountability Through Bankruptcy
hearings,02/03/22,https://www.judiciary.senate.gov/meetings/02/03/2022/executive-business-meeting-2,Executive Business Meeting
hearings,02/02/22,https://www.judiciary.senate.gov/meetings/breaking-the-news_journalism-competition-and-the-effects-of-market-power-on-a-free-press,"Breaking the News – Journalism, Competition, and the Effects of Market Power on a Free Press"
hearings,02/01/22,https://www.judiciary.senate.gov/meetings/01/25/2022/nominations,Nominations
minority,02/03/22,https://www.judiciary.senate.gov/02/03/2022/grassley-opening-statement-on-big-tech-legislation-and-scotus,Grassley Opening Statement on Big Tech Legislation and SCOTUS
